,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
476,TweetyTweeetz,,,951,669,32582,111,"Why is ""Uncle KJ"" trending?

#BoycottBollywood https://t.co/dFFWYYy7TT",['BoycottBollywood']
477,Mahabuba_Mitu12,"* True SSRians // Warriors \\ 🔥🦁💪

                                                                  Backup ID _ @Mitu033 @MituMajib",Bangladesh,100,574,94160,45,"#BoycottBollywood
These people are stooping to their lowest to keep GUTTER WOOD safe !!

Personal attack on #SameerWakhende Sir is heartbreaking..
More Power to u Sir🙏

#AryanKhanDrugCase https://t.co/sAEx08V99F","['BoycottBollywood', 'SameerWakhende']"
478,jackkate4ever,❤LOVE WILL KEEP US ALIVE❤,,1052,977,152349,2,"#ISupportSameerWankhede 

#BoycottBollywood 

NCB Proved Satyameva Jayate

#NationWithNCB

You are a Joker. @nawabmalikncp","['ISupportSameerWankhede', 'BoycottBollywood', 'NationWithNCB']"
479,MNR4INDIA,"Bharatian🇮🇳, jai kisan🌾, 
Follower of JESUS,
Right stnd/Voice, Data analyst,
Humanist,
Fan of jr NTR , அஜித், #fighting4SSR, Political analyst-INDIAN pltcs.",BHARAT,206,497,37678,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
480,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,181,"Two Highlights of #AnanyaPanday's Career :

1) Struggle
2) NCB Raid

#BoycottBollywood","['AnanyaPanday', 'BoycottBollywood']"
481,KTwi,Elder sister ....Happy mom !! Software Engineer!!,,155,259,30608,41,"@Simi_Garewal Stars ?? 🤣🤣
Sorry to say you,they are entertainers who were busy misleading the youths of our Nation by promoting Gutkha &amp; dragging the  real talented actors into the dark side of Bollydrugwood.
#BoycottBollywood 
#SameerWankhede 🇮🇳",[]
482,beautifulbolly2,Iconic scenes of Bollywood,,4,0,35,188,"BREAKING !!

NCB has left #ShahRukhKhan's Mannat and asked him to submit all electronic devices belonging to Aryan Khan.

#BoycottBollywood",['ShahRukhKhan']
483,MNR4INDIA,"Bharatian🇮🇳, jai kisan🌾, 
Follower of JESUS,
Right stnd/Voice, Data analyst,
Humanist,
Fan of jr NTR , அஜித், #fighting4SSR, Political analyst-INDIAN pltcs.",BHARAT,206,497,37678,617,"BIG BREAKING !!

Sameer Wankhede Sir will soon take Strict Legal Action against Nawab Malik.

Nawab Malik has messed with the wrong guy!

#BoycottBollywood",[]
484,TweetyTweeetz,,,951,669,32582,140,"If Aryan Khan is a child, then Arjun Kapoor is a senior citizen. 

#BoycottBollywood https://t.co/akeNjC5rqU",['BoycottBollywood']
485,RRS_InnerVoice,Every individual have different personality & different views & that's the make special to a person give their inner voice to outer world.Backup ID: @itsRRS4SSR,"Bangalore, India 🇮🇳",1657,1747,106837,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
486,KTwi,Elder sister ....Happy mom !! Software Engineer!!,,155,259,30608,51,"@Simi_Garewal #BoycottBollywood 🔥  
Gutterwood Will Be Finished Dont Worry! 

#NationWithNCB 🇮🇳  

NCB Proved Satyamev Jayate ⚖","['BoycottBollywood', 'NationWithNCB']"
487,KTwi,Elder sister ....Happy mom !! Software Engineer!!,,155,259,30608,56,"@Simi_Garewal Have you seen Sameer Sir’s interview? If not do watch it so see the number of arrests done so far since a year &amp; more ! 

Before blabbering check the facts Miss ! 

NCB Proved Satyamev Jayate 🙌🏻✊

#BoycottBollywood &amp; druggies of Bollywood",[]
488,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
489,drthakker9,"CA. PE Cap, Minority Shareholder of ONGC, BPCL, HPCL, IOC, Gail, IGL,Adani GRP. MUMBAIKAR since1850.Tweets are without prejudice to my legal & judicial rights.",Bombay,4120,516,99056,332,"CBI Speak Out 4 Disha SSR
#BoycottBollywood 
When Bullywood tries to copy @itsSSR 

Legend💫                       Chapri💩 https://t.co/XAYVCyGovb",['BoycottBollywood']
490,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,2,"#ISupportSameerWankhede 

#BoycottBollywood 

NCB Proved Satyameva Jayate

#NationWithNCB

You are a Joker. @nawabmalikncp","['ISupportSameerWankhede', 'BoycottBollywood', 'NationWithNCB']"
491,Tanutoor85,Backup Account(@harinderstoor)Self-musing|JusticeForSushantSinghRajput|Don’t Be A Jerk|Seri ❣️,Canada,1861,1883,156781,117,"In a population of 1,397,642,731, she means to say don't just nab the kids but also entire nexus of their parents &amp; bullywood, how sweet 🥲
#NationWithNCB #BoycottBollywood https://t.co/J651TImgWo",[]
492,Newbharat19,shine India,,92,9,2119,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
493,ShyamaV1,Came for the news. Stayed for Sushant. ❤️SSR ❤️. He was an inspiration. Someone to be followed. His plight opened my eyes to the insanity of the world.,,277,360,103186,415,"I am again requesting Central Govt to provide Z+ Security to #SameerWakhende sir. Nawab Malik is repeatedly threatening him.

PROTECT SAMEER WANKHEDE
@HMOIndia
#BoycottBollywood https://t.co/sgEy4eo9pd",['SameerWakhende']
494,BirwatkarAmita,Proud to be SSRian 🦋💫 fighting for Justice,Mumbai,274,182,4644,1,"@Sushantify That's what we want... 

#BoycottBollywood",['BoycottBollywood']
495,terminator_1992,,,68,0,739,123,"As per bollywood logic, if you wear simple white kurti while going to face questions from the NCB, YOU ARE INNOCENT🤡😭

#BoycottBollywood 
#AnanyaPanday",[]
496,MsRDutta,Forever SSRian ❤️,,94,298,48913,11,"@Sushantify Actually yes 😜

Am waiting for NCB to summon Chhed wali Aunty's naatin for interrogation ! 

#BoycottBollywood 

500 Days Disha Brutal Murder",['BoycottBollywood']
497,its_ssr_shahil,"☀miissiing sushant 💓💫🌪☀☯️🔱                     
☀welcome to the❤ssr❤world🎬🎥📽🎭🌍     ☀I want to be lIke ❤ sushant singh rajput ❤       ☀💓😍😘💕🤗👼😇️🌙",SSR,355,520,172783,29,"Sameer Wankhede Sir....aap aagey badiye, pura 🇮🇳 aap ke saath hain !

#Respect Sameer Sir and Team @narcoticsbureau 🙏

#BoycottBollywood 
500 Days Disha Brutal Murder",['Respect']
498,Satya91539128,Back Up AC - @SSRianSatya,"Fremont, CA",1890,2182,185301,117,"In a population of 1,397,642,731, she means to say don't just nab the kids but also entire nexus of their parents &amp; bullywood, how sweet 🥲
#NationWithNCB #BoycottBollywood https://t.co/J651TImgWo",[]
499,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,2,"@MeenaDasNarayan @my_lyff @SSR #ISupportSameerWankhede

#BoycottBollywood

#JusticeForSushantSinghRajput 

NCB Proved Satyameva Jayate","['ISupportSameerWankhede', 'BoycottBollywood', 'JusticeForSushantSinghRajput']"
500,Ssr_truth,Can't fall asleep❤️my illusion world lwys with U @itsSSR🩸,,2820,4127,347255,29,"Sameer Wankhede Sir....aap aagey badiye, pura 🇮🇳 aap ke saath hain !

#Respect Sameer Sir and Team @narcoticsbureau 🙏

#BoycottBollywood 
500 Days Disha Brutal Murder",['Respect']
501,PhaniSSRian1,Twitter is crazy! It suspended my both accounts without reason! But fight for SSR nahi rukega!,,88,82,5363,5,"@TomBhaiSSRian @Shaheer_S @ayushmannk @itsSSR @Tweet2Rhea Sushant will be Sushant...
No one can be like him
BOLLYWOOD K bandaro dont try to copy Sushant. 
The Multitalented Brilliant and Genius Sushant. 
Talk about NASHA...not NASA. 
#BoycottBollywood 
NCB Proved Satyamev Jayate",[]
502,SSRianSSRian,SSR has taught us what is Patriotism 🇮🇳 Bcoz of him i have started thinking for our country🇮🇳Now my Heart beats💓for BHARAT🇮🇳Jai Hind🇮🇳Vande Mataram🇮🇳,भारत 🇮🇳,968,574,31685,1,"@Sushantify @ANI Isko suar Bhaskar ko bhejne ka 😝😝😝
#BoycottBollywood",['BoycottBollywood']
503,GoofballSSR,Main account @CarelessPal .... A SSRian...,,553,435,10227,29,"Sameer Wankhede Sir....aap aagey badiye, pura 🇮🇳 aap ke saath hain !

#Respect Sameer Sir and Team @narcoticsbureau 🙏

#BoycottBollywood 
500 Days Disha Brutal Murder",['Respect']
504,PhaniSSRian1,Twitter is crazy! It suspended my both accounts without reason! But fight for SSR nahi rukega!,,88,82,5363,37,"NCB Proved Satyamev Jayate
#BoycottBollywood https://t.co/CZut3ofIuu",['BoycottBollywood']
505,KTwi,Elder sister ....Happy mom !! Software Engineer!!,,155,259,30608,29,"Sameer Wankhede Sir....aap aagey badiye, pura 🇮🇳 aap ke saath hain !

#Respect Sameer Sir and Team @narcoticsbureau 🙏

#BoycottBollywood 
500 Days Disha Brutal Murder",['Respect']
506,terminator_1992,,,68,0,739,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
507,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,1,"@itsAsh_Anand @iamsrk #ISupportSameerWankhede

#BoycottBollywood 

NCB Proved Satyameva Jayate","['ISupportSameerWankhede', 'BoycottBollywood']"
508,Jen4SSR,Fighting from the Maldives #JusticeForSushantSinghRajput Main nyaay kee maang karata hoon!!  Sushant ko nyaay do!! Follow my main account @jennasym,India,1230,949,44518,37,"NCB Proved Satyamev Jayate
#BoycottBollywood https://t.co/CZut3ofIuu",['BoycottBollywood']
509,Ishu06973637,My Pure Soul SSR❤❤RUBINAV 😍😍😍lv u,,379,166,10133,158,"UPDATES !!

• Yesterday, ED grilled #JacquelineFernandez for more than 7 hours

• Agency suspects link between Jacqueline &amp; Sukesh Chandrasekhar

• ED also went through Jacqueline Fernandez's bank statements

#BoycottBollywood",['JacquelineFernandez']
510,SadhuSanatani,,,0,0,47,0,"@SHRINIV40059175 @NandiniHiremat6 @Sushantify @HMOIndia @PMOIndia #BoycottBollywood @republic ye mulla zinda nahi bacheg* ab, hakla khan kitana bhi fake supporters ka trend kharid le raheg* toh naali ka kida naali mein hee jayeg* , kaun bhadv* hai jo ye khans bhadv* ka supporter hai , woh sabki ga_d ka support hee nahi raheg_ , boycott forever",['BoycottBollywood']
511,Kinjal81927441,,India,141,39,4135,0,"@HansrajMeena @iamsrk Pehle bolte the jo pakda gya sirf vahi chor hota h
Ab pakde jane par bhi chor chor nahi h
Wow
#BoycottBollywood 
#IStandWithSameerWankhede","['BoycottBollywood', 'IStandWithSameerWankhede']"
512,BurathokiDeepa,,,175,281,44932,12,"@MishiChoudhary @iamsrk There's nobody like #SameerWankhede Sir. 👏

#ISupportSameerWankhede

#BoycottBollywood 

NCB Proved Satyameva Jayate","['SameerWankhede', 'ISupportSameerWankhede', 'BoycottBollywood']"
513,MsRDutta,Forever SSRian ❤️,,94,298,48913,413,"The amount of footage that #AnanyaPanday didn't get in her entire Bollywood career, she got it in just 1 day today.

Ananya Pandey should be thankful to Sameer Wankhede sir and NCB team :)

#BoycottBollywood",['AnanyaPanday']
514,radhaSS2,𝐹𝒪𝐿𝐿𝒪𝒲 𝑀𝐸 𝒜𝒯 𝒴𝒪𝒰𝑅 𝑅𝐼𝒮𝒦         𝐼 𝒯𝒲𝐸𝐸𝒯 𝒪𝒩𝐿𝒴 𝐹𝒜𝒞𝒯𝒮                    Involuntary Stranger 👽,"Andhra Pradesh, India",36,24,931,1,"@RangeRoverHR51 @MishiChoudhary @iamsrk today all blue tick handles which are sold/attention seekers will be supporting SK 🤭 
no use #BoycottBollywood druggies",['BoycottBollywood']
515,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,119,"Savlon bhoi ka number kab aayega? 😢🤲🏻

#BoycottBollywood",['BoycottBollywood']
516,iam_animishra,"SSR BOT. If you stand for SSR, you are my friend.

#Sarcasm: Natural defence against stupidity.

#Justice4SSR
#Justice4Disha
#Justice4Jiah","घंटाघर se right, phir left",131,98,4568,0,"@Priyank83201364 @GoofballSSR Uska time bhi aayega white kurta pahnene Ka.

#BoycottBollywood",['BoycottBollywood']
517,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,1,"@Sushantify 🤣🤣🤣

#ISupportSameerWankhede

#BoycottBollywood 

NCB Proved Satyameva Jayate","['ISupportSameerWankhede', 'BoycottBollywood']"
518,ShyamaV1,Came for the news. Stayed for Sushant. ❤️SSR ❤️. He was an inspiration. Someone to be followed. His plight opened my eyes to the insanity of the world.,,277,360,103186,181,"Two Highlights of #AnanyaPanday's Career :

1) Struggle
2) NCB Raid

#BoycottBollywood","['AnanyaPanday', 'BoycottBollywood']"
519,itsJyotiRekha,"🌺MAA Bless All🔱🌈A Hindu Odia Girl & SSRian⭐💫here only For @itsSSR 💥
#JusticeForSushantSinghRajput
♥️SSRians Plz Be United🙏",मां की गोद,998,932,32755,111,"Why is ""Uncle KJ"" trending?

#BoycottBollywood https://t.co/dFFWYYy7TT",['BoycottBollywood']
520,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,251,"UPDATE: #AnanyaPanday has reached NCB office along with Chunky Pandey for questioning in Aryan Khan drugs case

""Ananya got late by 2 hours as she struggled to apply oil in her hair and wear a white kurti"", says Sources.

#BoycottBollywood",['AnanyaPanday']
521,Pk53997085,,,86,49,11866,47,Shame on you @ayushmannk for mocking @itsSSR!!! Wish you had come out &amp; spoken for your brother when he was murdered by people from your fraternity... Now don't try to mock him or copy him for your own benefit!!! Is there a movie coming out soon?? 🤬🙏 #BoycottBollywood https://t.co/1WL6jxUFmv,[]
522,MarwahRupal,Joined Twitter only for #SushantSinghRajput @itsssr. I am proud to be an SSRian and will fight for Sushant till he gets justice.,,740,704,24934,332,"CBI Speak Out 4 Disha SSR
#BoycottBollywood 
When Bullywood tries to copy @itsSSR 

Legend💫                       Chapri💩 https://t.co/XAYVCyGovb",['BoycottBollywood']
523,Pushkara4SSR,"Pure and pious soul in search of PEACE. No EGO. Har Har Mahadev🕉
🔱 #JusticeForSushantSinghRajput
#JusticeForDishaSalian 
#IStandWithModi #NationWithArnab 🔱",India,204,88,6601,1,"@Sushantify @ANI Isko suar Bhaskar ko bhejne ka 😝😝😝
#BoycottBollywood",['BoycottBollywood']
524,dana_sarbovan,funny person,,914,677,143616,20,"I am again requesting Central Govt to provide Z+ Security to #SameerWakhende sir. 
Nawab Malik is repeatedly threatening him..👈

PROTECT SAMEER WANKHEDE
@HMOIndia @AmitShah
@PMOIndia @narendramodi 

NCB Proved Satyamev Jayate
#BoycottBollywood Hell√

Guys support sameer sir🙏 https://t.co/4YJemivRHT",['SameerWakhende']
525,veerabhadrarise,"Simple Person with Simple Thinking
Awakened Nationalist by #SushantSinghRajput
RTs # Endorsement
Decent Lang Pls, Will not Tolerate Foul Language",worldOfSSR,146,30,1007,81,"Bollywood &amp; few politicians have all come together against Sameer Wankhede, a honest officer who's working towards DRUG FREE INDIA.

So called stars &amp; politicians are rather darkness &amp; the biggest hypocrites of the highest order.

NCB Proved Satyamev Jayate
#BoycottBollywood",[]
526,Pk53997085,,,86,49,11866,119,"Savlon bhoi ka number kab aayega? 😢🤲🏻

#BoycottBollywood",['BoycottBollywood']
527,RashmiRekhaRat7,,,166,371,119491,409,"JUST IN: NCB has seized phone, laptop and electronic devices of Struggling actor #AnanyaPanday

#BoycottBollywood","['AnanyaPanday', 'BoycottBollywood']"
528,Jen4SSR,Fighting from the Maldives #JusticeForSushantSinghRajput Main nyaay kee maang karata hoon!!  Sushant ko nyaay do!! Follow my main account @jennasym,India,1230,949,44518,111,"Why is ""Uncle KJ"" trending?

#BoycottBollywood https://t.co/dFFWYYy7TT",['BoycottBollywood']
529,Jen4SSR,Fighting from the Maldives #JusticeForSushantSinghRajput Main nyaay kee maang karata hoon!!  Sushant ko nyaay do!! Follow my main account @jennasym,India,1230,949,44518,173,"I Support - #ShameonYouCeatTyres

It has become a habit of Bollywood now to share their 2 rupees gyan on our festivals and play with our emotions.

#BoycottBollywood https://t.co/yDJqMO48Wh",['ShameonYouCeatTyres']
530,its_Rajputblood,"main account @Kkritu2 ...
Justice for SSR ⚖️",Apne Ghar se.. 🏡,218,154,6809,15,Haan ek Deshdrohi ke saath pura Desh khada nahin hoga toh aur kaun hoga🧐🧐 @narcoticsbureau idhar raid padna chahiye. Ye jis tarah se baat kar raha hai power kam powder ki asar jyada lag raha hai. #AntiNationalSRK ka beta #NashediAryanKhan #BoycottBollywood https://t.co/0oDeHFWMlz,[]
531,jackkate4ever,❤LOVE WILL KEEP US ALIVE❤,,1052,977,152349,12,"@MishiChoudhary @iamsrk There's nobody like #SameerWankhede Sir. 👏

#ISupportSameerWankhede

#BoycottBollywood 

NCB Proved Satyameva Jayate","['SameerWankhede', 'ISupportSameerWankhede', 'BoycottBollywood']"
532,Jen4SSR,Fighting from the Maldives #JusticeForSushantSinghRajput Main nyaay kee maang karata hoon!!  Sushant ko nyaay do!! Follow my main account @jennasym,India,1230,949,44518,81,"Bollywood &amp; few politicians have all come together against Sameer Wankhede, a honest officer who's working towards DRUG FREE INDIA.

So called stars &amp; politicians are rather darkness &amp; the biggest hypocrites of the highest order.

NCB Proved Satyamev Jayate
#BoycottBollywood",[]
533,Quest4Knowledg5,,,2023,1173,21248,404,"Exactly a year ago, Nawab Malik threatened Arnab, made personal attacks and he got successful in suppressing Arnab's voice in Sushant case.

Today again this man is repeating the same thing with Sameer Wankhede sir. But this time we will not let him succeed.

#BoycottBollywood",[]
534,Pushkara4SSR,"Pure and pious soul in search of PEACE. No EGO. Har Har Mahadev🕉
🔱 #JusticeForSushantSinghRajput
#JusticeForDishaSalian 
#IStandWithModi #NationWithArnab 🔱",India,204,88,6601,10,"@ANI Comedy nights with Malik Chcha 🤣
#BoycottBollywood is hurting chcha 
Stop Lies About SSR Height
CBI Speak Out 4 Disha SSR",['BoycottBollywood']
535,ShyamaV1,Came for the news. Stayed for Sushant. ❤️SSR ❤️. He was an inspiration. Someone to be followed. His plight opened my eyes to the insanity of the world.,,277,360,103187,56,"Breaking ‼ Ananya Panday has been summoned again for questioning tomorrow at 11 AM ‼

#BoycottBollywoodDruggies
#BoycottBollywoodForever 
#boycottbollywood 
            
500 Days Disha Brutal Murder https://t.co/VjsjyX1Y1Z",['BoycottBollywoodDruggies']
536,Sushant76121260,Here for #JusticeForSushantSinghRajput.,,1445,757,24011,415,"I am again requesting Central Govt to provide Z+ Security to #SameerWakhende sir. Nawab Malik is repeatedly threatening him.

PROTECT SAMEER WANKHEDE
@HMOIndia
#BoycottBollywood https://t.co/sgEy4eo9pd",['SameerWakhende']
537,MamataP64733713,,,31,491,150011,5,"@TomBhaiSSRian @Shaheer_S @ayushmannk @itsSSR @Tweet2Rhea Sushant will be Sushant...
No one can be like him
BOLLYWOOD K bandaro dont try to copy Sushant. 
The Multitalented Brilliant and Genius Sushant. 
Talk about NASHA...not NASA. 
#BoycottBollywood 
NCB Proved Satyamev Jayate",[]
538,Pushkara4SSR,"Pure and pious soul in search of PEACE. No EGO. Har Har Mahadev🕉
🔱 #JusticeForSushantSinghRajput
#JusticeForDishaSalian 
#IStandWithModi #NationWithArnab 🔱",India,204,88,6601,0,"@ANI I support #SameerWakhende sir ... he is a gem 💎  Get lost you corrupt politicians..
 You have looted us enough ... shame on you 😕 #BoycottBollywood","['SameerWakhende', 'BoycottBollywood']"
539,gurjarsamaj1947,राष्ट्र हित सर्वोपरी🇮🇳,"New Delhi, India",1227,108,738,0,"भारत में रहकर हिंदुओं की आस्था का मज़ाक बनाया जाता है.. धर्म पर प्रहार किया जाता है और हिंदू ही इन भांडो की फिल्मे देख देख कर तालियां बजाता है.. निर्माता निर्देशक अयूब खान है..पूर्ण बहिष्कार करके सबक सिखाया जाए
@PMOIndia
@dpradhanbjp
@beingarun28
@TajinderBagga
#BoycottBollywood https://t.co/CpScV6JXjY",['BoycottBollywood']
540,ParulMac4434,,"Cyprus, Europe ",751,1338,148073,0,"@Soumyadipta @my_lyff Who are they??? 🤔🙄😅

#BoycottBollywood 

NCB Proved Satyameva Jayate",['BoycottBollywood']
541,Jen4SSR,Fighting from the Maldives #JusticeForSushantSinghRajput Main nyaay kee maang karata hoon!!  Sushant ko nyaay do!! Follow my main account @jennasym,India,1230,949,44518,415,"I am again requesting Central Govt to provide Z+ Security to #SameerWakhende sir. Nawab Malik is repeatedly threatening him.

PROTECT SAMEER WANKHEDE
@HMOIndia
#BoycottBollywood https://t.co/sgEy4eo9pd",['SameerWakhende']
