,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
484,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,393,"I support this trend

#भौंक_मत_कोहली https://t.co/ym6Ukxx58g",['भौंक_मत_कोहली']
485,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,262,"You should bark front of you bitch...
😡😡😡😡😡😡😡
 #भौंक_मत_कोहली https://t.co/RXSdNoTB4X",['भौंक_मत_कोहली']
486,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,214,"Someone sent me this.

#भौंक_मत_कोहली https://t.co/TRtb0Xxs6K",['भौंक_मत_कोहली']
487,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,156,"#भौंक_मत_कोहली
#ViratKohli 
#AnushkaSharma 
I supported https://t.co/euUAdNPVW8","['भौंक_मत_कोहली', 'ViratKohli', 'AnushkaSharma']"
488,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,765,#भौंक_मत_कोहली trending 😭🤣 https://t.co/MxiXr2XWUX,['भौंक_मत_कोहली']
489,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,655,"Greta Thunberg's Male version 😭
#भौंक_मत_कोहली https://t.co/POswvMffCP",['भौंक_मत_कोहली']
490,Lakhwin90458679,"ॐ त्र्यम्बकं यजामहे सुगन्धिं पुष्टिवर्धनम् |
उर्वारुकमिव बन्धनान्मृत्योर्मुक्षीय माऽमृतात् ||","Himachal Pradesh, India",94,44,3957,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
491,RaviPan84490939,रिपोर्टर,श्री बंशीधर नगर,60,21,139,1,"@imVkohli @Pinterest #भौंक_मत_कोहली 
टीम इंडिया पर ध्यान दीजिए, दीवाली पर ज्ञान देना बंद करो...",['भौंक_मत_कोहली']
492,umed_lagariya,,,12,0,133,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
493,vairagsinh,🚩 જય શ્રી રામ 🚩,,8,10,208,120,"#अनुष्का_अपना_कुत्ता_संभाल की भारी सफलता के बाद पेश है ,अगला सफलतम ट्रेंड 
#भौंक_मत_कोहली https://t.co/LzOKVh8ksZ","['अनुष्का_अपना_कुत्ता_संभाल', 'भौंक_मत_कोहली']"
494,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,12,"तेरा काम क्रिकेट खेलना है राजनीति करना नहीं। जब मैच जीतते हो तो उस समय की आतिशबाजी अच्छी लगती है और दीपावली वाली बुरी..
#भौंक_मत_कोहली",[]
495,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,18,"3 पर ट्रेन्ड क्यों 1 पर क्यों नहीं

#भौंक_मत_कोहली https://t.co/ZDKFmsPbkc",['भौंक_मत_कोहली']
496,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,11,"ऐसा माना जाता है कि जब कुत्ता रोता है तो कुछ न कुछ अशुभ होता है ।।

#भौंक_मत_कोहली https://t.co/RXlIT8ER1m",['भौंक_मत_कोहली']
497,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,6,"दुनिया में उल्टी करके खाने वाला पहला इंसान बना विराट कोहली।
😂😂😂
#भौंक_मत_कोहली https://t.co/g5sdCW67di",['भौंक_मत_कोहली']
498,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,63,"हमारा त्योहार हमारी मर्जी हम तो पटाखे फोड़ देंगे ..💥🎉💥🎉💥
#भौंक_मत_कोहली https://t.co/P3uMwTNTLl",['भौंक_मत_कोहली']
499,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,92,"@beingarun28 मेरा त्यौहार मुझे कैसे मनाना है
यह तू मुझे बताएगा.... ❓

#भौंक_मत_कोहली https://t.co/NrW5GhROK3",['भौंक_मत_कोहली']
500,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,702,ग़ज़ब का ट्रेंड है ये 😂#भौंक_मत_कोहली,['भौंक_मत_कोहली']
501,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,13,"हमारा त्योहार हमारी मर्जी हम तो पटाखे फोड़ेगे ..💥🎉💥🎉💥
#भौंक_मत_कोहली https://t.co/IROQ9aDw54",['भौंक_मत_कोहली']
502,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,41,"पटाखे तो फूटेंगे कोहली मियां, चाहे जितना भौंक लो

#भौंक_मत_कोहली",['भौंक_मत_कोहली']
503,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,10,"खुद के घर में देख पहले 
फिर ज्ञान बाटना 
 #भौंक_मत_कोहली https://t.co/41wHHxv8bz k

#भौंक_मत_कोहली","['भौंक_मत_कोहली', 'भौंक_मत_कोहली']"
504,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,120,"पहले आओ, पहले पाओ 
का स्कीम लागू ...

इस साल का दीपावली पर ज्ञान बांटने वाला सबसे पहला व्यक्ति #विराट_कोहली 😂

दो क्रिकेट क्या खेली अपने आप को बड़ा तीस मार खां समझने लगा है !

#भौंक_मत_कोहली ... एकदम चुप 🤫
ले तू सबसे पहले 🤪 https://t.co/mOZhFAeL2t",['विराट_कोहली']
505,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,19,ये क्या माजरा है #भौंक_मत_कोहली 🤣,['भौंक_मत_कोहली']
506,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,25,"अनुष्का ने कही का नही छोड़ा
आखिरकार कोहली को
#भौंक_मत_कोहली बनाके छोड़ा https://t.co/QPVLMWlFMq",['भौंक_मत_कोहली']
507,thecollectordon,Bhagwa Rakshak,,31,6,180,1,Aur haan #भौंक_मत_कोहली,['भौंक_मत_कोहली']
508,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,197,"बकरी ईद पर नेता क्रिकेटर बॉलीवुड वाले सभी दुष्टों की आत्मा मर जाती है इनको हिंदू त्योहारों से ही दिक्कत है और यही बोलने के इनको लिए पैसे मिलते हैं!!
#भौंक_मत_कोहली",[]
509,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,114,"ट्रेंड मतलब ट्वीट लिखें और rt भी करें
#भौंक_मत_कोहली",['भौंक_मत_कोहली']
510,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,47,"यारो पिछवाड़े में रॉकेट दागकर कहते हो 

#भौंक_मत_कोहली 😜 https://t.co/snDvCDS24y",['भौंक_मत_कोहली']
511,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,15,"हमे ज्ञान ना दें विराट कोहली @imVkohli 
#भौंक_मत_कोहली https://t.co/8vm7ZMEfUq",['भौंक_मत_कोहली']
512,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,505,"हमें दिवाली मनानी है मातम नहीं , हम तो पटाखे फोड़ेगे... और जमकर फोड़ेंगे ...🎉💥💥💥
#भौंक_मत_कोहली https://t.co/Xe8yJ2sVHq https://t.co/xzYAaUiRLu",['भौंक_मत_कोहली']
513,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,76,"ट्रेंड चलाने वाले हिंदुओ को तहेदिल से प्रणाम🙏
#भौंक_मत_कोहली",['भौंक_मत_कोहली']
514,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,25,"तुम बहुत भौंक लिया
#भौंक_मत_कोहली https://t.co/lsqx4CPWqq",['भौंक_मत_कोहली']
515,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,38,"लो मित्रों ये देखो आप सब अपनी ताकत

#भौंक_मत_कोहली https://t.co/1uJJIzBKRr",['भौंक_मत_कोहली']
516,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,30,"सनातन त्यौहार शुरू होते ही विराट कुल्ली का ज्ञान आना शुरू हो गया...

#भौंक_मत_कोहली https://t.co/qLmTfGrKgs",['भौंक_मत_कोहली']
517,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,47,"#भौंक_मत_कोहली

Is Bhand kohli ko itne kapde nikaalo ki  wapas hindu tyohaar par gyaan na de.Aaj kuch in jaise Bhando ki wajah kuch chor log #ArrestAIIMSCulprits and @unacademy hamare dharm ka apmaan karte he.... Arrest virat kohli

@myogiadityanath 
@BJP4India https://t.co/YtLxhMce2B",['भौंक_मत_कोहली']
518,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,216,"सलूट है सभी मित्रों को🙏🏻🚩

#भौंक_मत_कोहली",['भौंक_मत_कोहली']
519,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,461,ग़ज़ब का ट्रेंड है ये 😂#भौंक_मत_कोहली,['भौंक_मत_कोहली']
520,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,136,"मेरा त्यौहार मुझे कैसे मनाना है
यह तू मुझे बताएगा.... ❓

#भौंक_मत_कोहली https://t.co/L9bHe6Bnj4",['भौंक_मत_कोहली']
521,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,99,"सुन विराट कोहली क्रिकेटर हो क्रिकेट पर ज्ञान दे ,

त्योहारों पर नही, खासकर दीपावली पर तो बिल्कुल नही।

#भौंक_मत_कोहली https://t.co/QxxiW8mRSC",['भौंक_मत_कोहली']
522,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,111,"ज्ञान बांटने के लिए इनको हिंदू त्यौहार ही मिलते है। दिवाली आते ही इनका मुंह खुल जाता है बाकी खून की नदिया बहाने वाले त्यौहार में मुंह पे ताला लग जाता है😡😡

 #भौंक_मत_कोहली",[]
523,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,143,#भौंक_मत_कोहली Abe In Doglon Ko Achank Se Diwali Par Itna Gyaan Knha Se A Jata Hai https://t.co/OsWQCGJFyf,['भौंक_मत_कोहली']
524,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,111,"BJP में अगला पार्टी का अध्यक्ष कौन होगा, ये कोई नहीं जानता..!

कांग्रेस का अगला अध्यक्ष कौन होगा ये देश का बच्चा - बच्चा जानता है..!
😂🤣😂😂
#भौंक_मत_कोहली",[]
525,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,33,"Sun match jaldi khatam kar, patakhe fodne hai 🤣

#भौंक_मत_कोहली https://t.co/b26nDwirAm",['भौंक_मत_कोहली']
526,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,34,"इनको हिन्दू त्यौहार ही मिलते हैं ज्ञान बाटने के लिए ,ये पैसों के लिए बिकने वाले लोग हैं दोगलापन कूट कूट के भरा है इनमें। पैसा फेंको तो ये जहर का भी प्रचार कर देंगे इसलिए सब लोग कह रहे हैं #भौंक_मत_कोहली https://t.co/IWE4I9PjFu",[]
527,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,54,"ये किसने किया बे, मैंने तो नहीं किया 😂😂
#भौंक_मत_कोहली https://t.co/PjgRgfagNL",['भौंक_मत_कोहली']
528,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,6,"इनको कहते हैं समर्पण ।।
          #भौंक_मत_कोहली https://t.co/OKL4mcqdsd",['भौंक_मत_कोहली']
529,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,25,मत भोक कोहली  तेरा घ्यान तेरे पास रख हम हिन्दू हे हमे पता है हमारे त्यौहार केसे मनाने हे  जय हिंदुत्व जय श्री राम #भौंक_मत_कोहली https://t.co/kh6boclNP3,[]
530,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,63,"#भौंक_मत_कोहली

दिवाली पर ग्यान देने के बाद 🤣😂 https://t.co/S47oefyD2t",['भौंक_मत_कोहली']
531,SARAVAN38004180,"A proud Hindu, Nationalist, Diligent / Loyal / Reliable.
Books, politics, Techie.",India,98,44,4328,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
532,Kalusin39389990,Kalu Singh parihar,jhalava jagdishpur,97,33,206,31,"ये बोस D का यहाँ ज्ञान की चा मोद रहा है.....और खुद पटाखे फोड़ रहा है.....!!!!
#भौंक_मत_कोहली https://t.co/HAGFJs7jQ6",['भौंक_मत_कोहली']
