,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
170,udayakandate,"No one is perfect ... I am not exception. Yet, I dream for creating at-least 10 jobs to give back to society. #MakeInIndia #YuvaBrigade","Sunnyvale,CA",93,168,24154,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
171,Priyank50339032,,,26,25,7719,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
172,odious_truth,,,134,57,3717,2,"The way to stop #corporate and #Bollywood role in #Islamization of #india . #Hindus have to be proactive like this. 

#Fabindia removes #Diwali ad named #Jashn-e-Riwaaz after #BoycottFabindia trends online.
https://t.co/w2kwVvz2lg","['corporate', 'Bollywood', 'Islamization', 'india', 'Hindus']"
173,kooisbetter,Finding Koo better,,240,80,3294,3751,"Waise, if Deepawali is ‘Jashn-e-Riwaaz’, what is Bakri Eid? ‘Jashn-e-Kabab’?  #BoycottFabIndia",['BoycottFabIndia']
174,Subashcovai,"HINDU•INDIAN•TAMILAN•PILLAI
NETAJI•DEVAR•KMJR•MGR•
BJP•NAMO•YOGI•RAJINI•AJITH•ALLU A•ILYRAJA•MSD
https://t.co/0X0pmo4Pjw.honourable @PiyushGoyalOffc  @mafoikprajan sirs. 🕉️🇮🇳","Chennai, Kovai, தமிழ் நாடு IN",2442,3054,73074,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
175,RahulAg80877292,,,68,48,10595,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
176,SaayaDeshpande,i tweet on my bad days 🏳️‍🌈,"Pune, India",141,178,1212,73,"Everyone doing #BoycottFabIndia pls feel free to give me your fabindia clothes! You're so right and I'd love to help you in this noble endeavour by taking these anti-national clothes off your hands!! Kurtas, shirts, pants, anything!! Get rid of them all!! DM me to avail my help",['BoycottFabIndia']
177,RekhiRabindra,deep thinking patriot,,247,81,5154,0,#BoycottFabIndia,['BoycottFabIndia']
178,Sudersh06273260,"धर्मों धर्मा रक्षितः

Crime Information Officer 
Social Activites Social security,Social justice Social network Social responsibility","Himachal Pradesh, India",220,40,1728,0,@ShefVaidya @kajal_jaihind @FabindiaNews @BDUTT नहीं चलेगा ये सब।। हिन्दू नहीं सहेगा ।। हमारा पैसा और हमारी ही बर्बादी कर रहे हैं भांड।। #BoycottFabIndia,['BoycottFabIndia']
179,GBajpai65,Bhartiy Sanatan  Sanskriti ke  utthan ke prati  sajag evam  sachesht.,Punjab.,1234,684,13931,109,"हिन्दूओं का मजाक मत बनाओ, अगर हिंदुओं ने बना दिया तो कहीं के नही रहेंगे।

#BoycottFabIndia",['BoycottFabIndia']
180,HotstuffCherry,,,1,0,60,0,#BoycottFabIndia,['BoycottFabIndia']
181,Paldenyima,,,79,6,834,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
182,iamgopalsingh,𝙎𝙤𝙡𝙙𝙞𝙚𝙧 By Generations... Fouji के लिए राष्ट्र सर्वोपरि। देश से बड़ा कुछ नहीं...,भारत,1242,453,24897,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
183,insenroy,"Revenge enthusiast. 

🐈 Insta: https://t.co/lFjQkwqzdC","15, Yemen Road, Yemen",865,5506,23836,1,#BoycottFabIndia https://t.co/maGjQOy64O,['BoycottFabIndia']
184,_whoread,,भारत,834,69,1511,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
185,VIVEK70000007,रहें न रहें हम..🚩🇮🇳🚩,अखण्ड भारत 🇮🇳🇮🇳,148,145,16835,77,"हिन्दू के साथ रहोगे तो ही देश में रहोगे,

गिद्दो के साथ रहोगे तो भीख माँगोगे।।

 #BoycottFabIndia",['BoycottFabIndia']
186,i_m_KamLu,"Pakka Right Wing waala hu bc, 
ONE NATION ONE LAW",India,141,37,3722,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
187,rkg093,"न मन बुरा, न तन बुरा, विचारों का जगत बुरा है ।",,471,1130,56417,11,"Fabindia द्वारा ट्वीट डिलीट कर दिया गया परंतु ट्विटर पर #BoycottFabIndia का ट्रेंड चल रहा है लोग इस ब्रांड की भारी आलोचना करने के साथ-साथ इसका बहिष्कार करने की भी माँग कर रहे हैं।

अब ट्वीट डिलीट करने से काम नहीं चलेगा, न माफी मांगने से,

अब आजीवन बहिष्कार होगा 🤬 #FabIndia",['BoycottFabIndia']
188,MarketsCafe,"This twitter profile will get you the news from trusted sources across the web, web & mobile apps are coming soon. Part of @AllIndiaInvest & @HenceMedia Group",India,25,167,243466,0,"New Fabindia collection sparks outcry on social media With the #BoycottFabIndia hashtag trending on Twitter, the IPO-bound company was forced to take down some of its tweets promoting the collection. A Fabindia spokesperson... #Industry by #EconomicTimes https://t.co/YFAha4q8J8","['BoycottFabIndia', 'Industry', 'EconomicTimes']"
189,ConnectDots999,RT Not endorsement!!,,188,232,25563,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
190,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,299,"Simply #BoycottFabIndia 

Need to teach them hard lessons 

It should affect their sales 

Beggars should realise they cannot insult a majority culture. https://t.co/M9E3m5T9WG",['BoycottFabIndia']
191,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,113,"FabIndia used its FoE to come up with a campaign.
Those who did not like it used their FoE &amp; said they will #BoycottFabIndia 

Calling it Fascism is Jashn-e-Bewkoofi",[]
192,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,636,"I used to buy my Kurtas from there, but from now onwards I and my friends will boycott such Anti Hindu  Company. 

#BoycottFabIndia

@FabindiaNews",[]
193,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,332,"Bollywood brands should stop depicting Hinduism in a wrong way.

#BoycottFabIndia
#BoycottBollywood https://t.co/ZwcKnPX9bX","['BoycottFabIndia', 'BoycottBollywood']"
194,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,9,"#NoBindiNoBusiness 
#BoycottFabIndia https://t.co/CR6anFuhLR","['NoBindiNoBusiness', 'BoycottFabIndia']"
195,MiMarathiBhau,Jai Shri Ram... 🚩,,1305,317,155487,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
196,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,1,"@swati_gs @washingtonpost It was never a doubt that @washingtonpost is Wahabbi Post. Pro-Terrorist actions of Leftist tabloids will strengthen our resolve to take on more and more #Hinduphobic religious bigots and Terrorist supporters. #BoycottFabIndia #BoycottBollywood #Fabindia 

https://t.co/cNk48zDdYi",[]
197,d_c_dias,,,8,28,9403,0,#Fabindia #BoycottFabIndia bhakts need guts to read the full article https://t.co/sqFr9Xt4Sf,"['Fabindia', 'BoycottFabIndia']"
198,TruthCantHid,"Well wisher of world's largest and oldest democracies

Hindu🕉 सनातनि भारतीयः Dad తెలుగువాడు #Yoga #Ayurveda #Vaccines

99% Sarcasm,2% Rest
RTs No endorsements",JananiJanmaBhumischaSwargadapi,156,104,26348,1,"@swati_gs @washingtonpost It was never a doubt that @washingtonpost is Wahabbi Post. Pro-Terrorist actions of Leftist tabloids will strengthen our resolve to take on more and more #Hinduphobic religious bigots and Terrorist supporters. #BoycottFabIndia #BoycottBollywood #Fabindia 

https://t.co/cNk48zDdYi","['Hinduphobic', 'BoycottFabIndia', 'BoycottBollywood', 'Fabindia']"
199,ShreyaKisan,,,1269,843,19253,0,@JhaSanjay @Tejasvi_Surya Thanks for the reminder to send this again #BoycottFabIndia,['BoycottFabIndia']
200,d_c_dias,,,8,28,9403,0,"#Fabindia #BoycottFabIndia FABINDIA is an apt example of "" Ease Of Doing Business "" in India","['Fabindia', 'BoycottFabIndia']"
201,Surendr63273657,,,569,45,4559,11,"Fabindia द्वारा ट्वीट डिलीट कर दिया गया परंतु ट्विटर पर #BoycottFabIndia का ट्रेंड चल रहा है लोग इस ब्रांड की भारी आलोचना करने के साथ-साथ इसका बहिष्कार करने की भी माँग कर रहे हैं।

अब ट्वीट डिलीट करने से काम नहीं चलेगा, न माफी मांगने से,

अब आजीवन बहिष्कार होगा 🤬 #FabIndia",['BoycottFabIndia']
202,_6_kumar_6_,I'm DEAD on June 2014,buried in 💀 BURIAL GROUND 💀 ,143,18,3983,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
203,rsardana,Trying to keep up the pace with growing entrepreneurship scene in India. Working with startups.,Planet Earth ,558,4646,28433,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
204,aajtakorgin,खबर वही जो सत्य व सच,India,3180,12127,47868,0,"#BoycottFabIndia is trending, here’s everything about it! – Times of India : https://t.co/ejk1S24ino https://t.co/z7XFwzxYJn",['BoycottFabIndia']
205,jaytweetss,"TO BE OLD AND WISE, YOU MUST BE YOUNG & STUPID FIRST!! Tweets in personal capacity! RT’s are not endorsements!",,115,218,106196,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
206,miabhaimia,Twitter is weird,,1734,214,113994,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
207,mkhanpasha,"ਪੰਜਾਬੀ settler Prof Urdu Lang & Lit on 🐢 Island. Furniture, Institute of Islamic Studies, McGill University. He/him बिल्ली-भक्त ہمیشہ دیر کر دیتا ہوں میں۔",Tiohtià:ke/Montreal,1082,2354,8574,3,"""جشنِ رواز"" اور #BoycottFabIndia والے جھگڑے کے متعلق کیا کہا جائے؟ اس پر بات کرنے کے بجائے میں آپ کو یاد دلاؤں کہ منٹو نے فلمی مکالمے لکھنا کیوں بند کیا۔ انہوں نے اپنے پرڈیوسر کو لاکھ سمجھایا کہ فلم کا نام ""ادائے فرض"" ہونا چاہیے۔ ""فرجِ ادا"" نہیں۔",['BoycottFabIndia']
208,Nkallur2,Justice for SSR,,982,609,6723,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
209,Preetyl1,,,236,5,106,432,"#BoycottFabIndia

Boycott

BOYCOTT Brands that are sermonizing &amp; preaching ""secularism"" on HINDU Festivals. Let FabIndia celebrate Jashn-e-Riwaaz with its target audience #BoycottFabIndia #Fabindia #JashneRiwaaz https://t.co/mmi2cOkbSg",['BoycottFabIndia']
210,LPanchaxari,"Blocked by Barkha, Shehla, Dhruv, Rohini, Ex-IPS, Ex-Governor
Har Har Mahadev",,1308,449,31136,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
211,dineshatvil1,,,176,77,882,2,#भौंक_मत_कोहली #bhonkmatkohli #ViratKohli #BoycottFabIndia #BoycottBollywood https://t.co/t6D82SN4na,"['भौंक_मत_कोहली', 'bhonkmatkohli', 'ViratKohli', 'BoycottFabIndia', 'BoycottBollywood']"
212,anand_bandaru,"Doctor WHO. For better future, be Sanathani. My country my pride. I accept all. I will forgive but not forget. RTs/likes not my opinions.",Chennai,283,120,15346,7247,"Time to #BoycottFabIndia

They don't deserve our money",['BoycottFabIndia']
213,aajtakorgin,खबर वही जो सत्य व सच,India,3180,12127,47868,0,"#BoycottFabIndia is trending, here’s everything about it! – Times of India : https://t.co/ejk1S24ino https://t.co/AfHLojpp9l",['BoycottFabIndia']
214,KINGKOHLISTAN0,MINDSET IS EVERYTHING. AKKIAN TILL I DIE. #NeerajChopra #ViratKohli #AkshayKumar,,261,89,11346,1024,"Watch the propaganda of shameless Bollywood industry 👇
#भौंक_मत_कोहली 
#भौंक_मत_कोहली
#BoycottFabIndia https://t.co/7ax9AIFc1U","['भौंक_मत_कोहली', 'भौंक_मत_कोहली', 'BoycottFabIndia']"
215,Rajesh_6015328,Takes calculated risk and enjoy life.,,1,0,5,313,"All do orders from @FabindiaNews then cancelled it when product reached at home. Courier will get money but feb India will face financial loss, only #BoycottFabIndia in Twitter will not work.

#BoycottFabIndia https://t.co/MXl1xLYc4X",[]
216,venkatram_india,,"Bangalore, India",409,52,8342,0,"@seriousfunnyguy Fab India kurtas look really good on modern incarnates of the Slave Dynasty, don't they @manishdfhpl bhai @ronald1982 ?
#BoycottFabIndia",['BoycottFabIndia']
217,Rajesh_6015328,Takes calculated risk and enjoy life.,,1,0,5,2344,BOYCOTT EACH AND EVERY BRAND WHICH HURTS HINDU SENTIMENTS 😠 #BoycottFabIndia,['BoycottFabIndia']
218,Trajic_boy,bigoted communal brahmanical patriarch fascist,Bharat,223,29,15286,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
219,yogchyogch1,"Janambhoomi- Bombay . 
Karambhoomi- So many.
Proud Indian of Kumaon n Garhwal,Uttarakhand.",India  n all ports of call.,64,30,5706,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
220,indiantweets0,,India,496,58,16638,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
221,DmpalBharat,,Bharat,669,164,4936,0,#BoycottFabIndia,['BoycottFabIndia']
222,DmpalBharat,,Bharat,669,164,4936,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
223,SA95847788,"धर्मो रक्षति रक्षितः। लोकः समस्ताः सुखिनो भवन्तु।
Hindu. Right. Unapologetic.
Doctor. NHS.
🇮🇳🇬🇧🏳️‍🌈","London, England",492,121,30837,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
224,Jatha43682343,"Views are personal.
Proud Indian.
Retweets are not endorsements.
Not handled by me.",,203,59,12229,27,"Even Dettol guarantees prevention against 99.9% कीटाणु, no wonder you got left out of our Boycott call Sanjay ji 😉
#BoycottFabIndia https://t.co/NsBeXVeddM https://t.co/k09ufzFGIf",[]
225,pyaztunekyakiya,I Am the MINORITY,isle of man ,5001,556,171736,131,"Heard about the massive ‘Jashn-e-Dukhai’ in the ‘Dalal-e-Khidmat’ camps! 

‘Dukhai’ is such that one ‘Angasht-Dalal-e-Naqalan’ too started using the boycott HT in ‘Ghabrahat-e-Tashweesh’! 

#BoycottFabIndia",[]
