,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
265,VishalS46447692,"🚩 केवल देशभक्त सनातनी फॉलो करे गद्दार दूर रहे। तेरा वैभव अमर रहें मां हम दिन चार रहे ना रहे 🚩
जय मां भारती 🚩🚩🚩🚩",,5491,4994,19914,58,"The news of the failure of Bharat Bandh coming from every corner.

I am with my PM...❤️
#भारत_खुला_है 
#भारत_खुला_है https://t.co/9BxrrUmX0C","['भारत_खुला_है', 'भारत_खुला_है']"
266,Pratap52219401,Jai hind jai bharat,"Nagasaki-ken, Japan",74,17,2332,499,"आ गया स्वाद @RakeshTikaitBKU 🤣
 #भारत_खुला_है https://t.co/loJN5CSILK",['भारत_खुला_है']
267,gopalcharan7773,,,30,23,149,58,"The news of the failure of Bharat Bandh coming from every corner.

I am with my PM...❤️
#भारत_खुला_है 
#भारत_खुला_है https://t.co/9BxrrUmX0C","['भारत_खुला_है', 'भारत_खुला_है']"
268,Chitran27184013,,,86,7,75,0,#भारत_खुला_है,['भारत_खुला_है']
269,onkarsingh07,,Jaipur,1588,413,14205,1579,"आज #भारत_खुला_है ।
ये नया भारत है।",['भारत_खुला_है']
270,Controv69294053,,,340,20,260,29,"Inhuman act  during the farmers'Bharat Bandh, the protester mounted a car on the leg of DCP Dharmendra Meena, Bangalore North.
Shame on you @RakeshTikaitBKU 
#भारत_खुला_है https://t.co/MVoWplSWLB",[]
271,NITINJOSHI80,"🚩नमस्ते सदा वत्सले मातृभूमे 🚩






































#Financial Management #Wealth Management #Investment management",India,1560,558,161500,540,"These are barely 10 people!!😐 
What an absolute flop show!!😂
#भारत_खुला_है https://t.co/iEdPbQdSYm",['भारत_खुला_है']
272,Bhargav8168,An engineer,India,137,95,14907,77,"किसान के नाम पर गुंडे, भारत बंद के नाम पर गुंडागर्दी 
#भारत_खुला_है  @OurIndiaFirst19 https://t.co/syWDtVo0xa",['भारत_खुला_है']
273,SunnySi11958819,,,1008,358,2317,43,I wonder how were they running the trend #भारत_खुला_है when their own BJP offices were being shut down. https://t.co/6Lr4tcjezL,['भारत_खुला_है']
274,Raviyad30970897,,,0,0,1,67,"#भारत_खुला_है
Who is more dangerous Terrorist

Like -#RakeshTikait

Retweet for #Osama https://t.co/d9Xo2pzIpr","['भारत_खुला_है', 'RakeshTikait', 'Osama']"
275,BhavinM48819648,"save house sparrow campaign and plantation. astrology, auther, estate agent.",,411,488,62533,48,"ये चमचे चले है भारत बंद कराने कान खोल के सुन लो गुलाम चमचो 
#भारत_खुला_है",['भारत_खुला_है']
276,mithu796311,"# जयहिंदश्रीराम 🙏🏼 एक रहें अतः अंतित्वगत्वा हरी ॐ । # हर-हर महादेव । फिर क्यों लोभ । साधुवाद । रिटिविट ,, करता करें नहीं करें पर जानकारी ।।",मृग कस्तुरी 🙏🚩ॐ,206,4562,1074318,148,"अब पंजाब में भी माहौल तेजी से बदल रहा है।

अब पंजाब के असली किसानों को समझ में आने लगा है कि ये किसान आंदोलन सिर्फ राजनैतिक साज़िश है।

#भारत_खुला_है",[]
277,navin32125330,,,387,18,3700,63,"#भारत_खुला_है,#RakeshTikait 
Congress party right now 😂 https://t.co/ODQPuGcXLc","['भारत_खुला_है', 'RakeshTikait']"
278,Satendragptspnm,सह सयोजक कनेंग मंडल आईटी सेल शाहजहांपुर,,104,48,255,656,"आंदोलनजीवियों का प्रदर्शन और उनका ज्ञान सिर्फ इतना ही है...
#भारत_खुला_है https://t.co/LpOu3LHKoB",['भारत_खुला_है']
279,Mahendr70007996,"Studied https://t.co/iVtioGerFD mechanical engineering  from bhopal institute of technology and science.
junior engineer in uflex ltd","Noida, India",116,22,990,105,"हवा नहीं तूफ़ान है #योगी उत्तरप्रदेश की शान है ❤️

#भारत_खुला_है","['योगी', 'भारत_खुला_है']"
280,rjptl97,रिपोर्टर सब की खबरें,"Nerul, Navi Mumbai",735,88,2097,730,"आखिर सोनिया जी के प्रिय चेले टिकैत ने सच बोल ही दिया... #भारत_खुला_है 

https://t.co/0PARQCiqKE",['भारत_खुला_है']
281,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,3,"अगर कुछ गलत हुआ तो बक्कल उतार दिया जायेगा 😂
#भारत_खुला_है https://t.co/2I1M8igqGg",['भारत_खुला_है']
282,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,12,"ये हमारा भारत है, कोई पंचर की दुकान नहीं जो बंद हो जाए।
#भारत_खुला_है https://t.co/aXCIpue6qn",['भारत_खुला_है']
283,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,0,"जिसकी आँखें बंद है
 उन्हें ही लगता है आज भारत बंद है😆
#BharatBandNahiHoga 
#भारत_खुला_है","['BharatBandNahiHoga', 'भारत_खुला_है']"
284,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,27,"#भारत_खुला_है 

किस बुड़बक ने कहा था बंद है ?",['भारत_खुला_है']
285,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,2,"#भारत_खुला_है
जब केंद्र सरकार किसानों को उनके अधिकार दे रही है, तो भी ये लोग विरोध पर उतर आए हैं। ये लोग चाहते हैं कि देश का किसान खुले बाजार में अपनी उपज नहीं बेच पाए।

जिन उपकरणों की किसान पूजा करता है, उन्हें आग लगाकर कांग्रेस ने किसानों का अपमान किया। https://t.co/r7Cb3jB2xi",['भारत_खुला_है']
286,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,48,"भारत बंद का मकसद है अराजकता फैलाना। ये बेहरूपिये किसान हो ही नही सकते ये गुंडे है।
#भारत_खुला_है 
#भारत_बन्द_नहीं_बुलंद_है https://t.co/XFKAu9mtip",['भारत_खुला_है']
287,BhayaLal,"एक खुशी मेरी, एक तुम्हारी, आओ मिलकर खुशियां बन जायें..!!

🌍एजूकेशनल मोटिवेटर
✒ कवि

📝हमारे ट्विट:-❤LIKE❤में

📖मन के भाव शब्दों में(पुस्तक)
RT= No Endorsement","Mumbai, India",2551,29131,752834,20,"#भारत_खुला_है
#भारत_बन्द_नहीं_बुलंद_है 

सभी विपक्षी पार्टियों के संयुक्त
आवाह्न से हो रहे भारत बंद को
जिस तरह जबरन लागू करवाने
की नाकाम कोशिश की गई...

उससे ये आंदोलन के प्रति सामान्यजन
की अस्वीकार्यता का स्पष्ट प्रमाण
माना जा सकता है... https://t.co/1xntS1JIFN","['भारत_खुला_है', 'भारत_बन्द_नहीं_बुलंद_है']"
288,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,1,"भारत बंद का ज्यादा असर #NDTV पर हुआ है बाकी तो पूरा भारत खुला हुआ था आज। 
#भारत_खुला_है https://t.co/HttPG6FW1u","['NDTV', 'भारत_खुला_है']"
289,RamVeer14736625,"इस्लाम मुक्त भारत का कट्टर समर्थक हु ।।।
जो राम का नही मेरे किसी काम का नही।।
जिनकी आगे से कटी और पीछे फटी हो वो मुझे दूर रहे ।।",,1035,353,5160,5,"#भारत_खुला_है
दुनिया अंतरराष्ट्रीय योग दिवस मनाए तब ये लोग उसका विरोध करते हैं

सरदार पटेल की सबसे ऊंची प्रतिमा 'Statue of Unity' का अनावरण हुआ, तब भी ये विरोध कर रहे थे। 

और आज जब किसानों को उनके खातों में सीधे पैसे ट्रांसफर हो रहे हैं तो ये रो रहे हैं।
https://t.co/bKHcoSjlx5",['भारत_खुला_है']
290,Anshraj52038101,Smile,,1465,1186,231873,12,"आज  #भारत_खुला_है 
हलवा नहीं है जो बंद करोगे",['भारत_खुला_है']
291,GoluGon64894170,,,4,0,72,6,"#railway_groupd_examdate
#भारत_खुला_है https://t.co/bwItHrUNCl","['railway_groupd_examdate', 'भारत_खुला_है']"
292,YanowarElf,"Tratando de ser un mejor ser humano a diario. 
Deseo alcanzar la iluminación algún día.",,17,1892,18640,1,"वास्तविक C0VlD मामलों और अन्य प्रकार के संक्रमणों के बीच अंतर https://t.co/7qB1zFpTiq

#LaQuintaColumna
#GrapheneOxide 
#graphene 
#आज_भारत_बंद_है 
#TikaitExposed 
#WorldTourismDay 
#BharatBandh 
#भारत_खुला_है 
#ShehnaazGillTheNextBigThing 
#Congress 
#Satlok 
#McSoobin https://t.co/BdFONgfdcc","['LaQuintaColumna', 'GrapheneOxide', 'graphene', 'आज_भारत_बंद_है', 'TikaitExposed', 'WorldTourismDay', 'BharatBandh', 'भारत_खुला_है', 'ShehnaazGillTheNextBigThing', 'Congress', 'Satlok', 'McSoobin']"
293,Wings35539354,"Sow the wind and reap the whirlwind!!

#SF_Veteran🇮🇳 

MD Wings&Trails Adv camp",,487,490,7489,14,"किसी हरामि के कहने से भारत बंद नही होता। #भारत_खुला_है 
@ManaliBajpai @SwetaPM92 @Wings35539354 @Pragatipandey28 @JyotiReal_1 @jyoti28 @_Vas_hno_ @hindusherni8085 @TShubhamPandey @Kuldeep84162406 @Saffrondevotee https://t.co/Aknr5XdyYE",['भारत_खुला_है']
294,vitaladevuni,தனித்திருக்க தவிக்கிறதென் மனம் தருணமிதே நீயென் நெஞ்சிலியங்க!        RT Is Not Endorsement! Sanghis🍊Musanghis🤢Pungies Do Not Trespass! I love all my followers!,Maharashtra,1505,1521,32988,14,"My city is fully open.
Dholera do not support Bharat bandh.

#भारत_खुला_है https://t.co/s3GOHGOqaj",['भारत_खुला_है']
295,SamanSutiya1,"#India First, Always...

Here for #SoniaGandhi, #RahulGandhi & #PriyankaGandhi.

50% Punjabi+25% Mallu+25% Maratha=100% Indian.

Alternate ID @samansutiya.",Delhi,991,1416,70379,14,"My city is fully open.
Dholera do not support Bharat bandh.

#भारत_खुला_है https://t.co/s3GOHGOqaj",['भारत_खुला_है']
296,VijayNagar120,"D.El.Ed from #DIET_KOTA,, 
पथ पर, पथिक कुशलता क्या ? जिस पथ पर कोई शूल ना हो...!  नाविक की धैर्य कुशलता क्या ? जब जलधारा प्रतिकूल ना हो।।","Baran, India",724,1084,9168,7,"आज  #भारत_खुला_है
ये नया भारत हैं, इसे कोई बंद नहीं कर सकता",['भारत_खुला_है']
297,Kaushal46254912,,,230,74,10163,6,"#railway_groupd_examdate
#भारत_खुला_है https://t.co/bwItHrUNCl","['railway_groupd_examdate', 'भारत_खुला_है']"
298,gauravthakur25,,,64,0,193,0,#भारत_खुला_है,['भारत_खुला_है']
299,ShyamTiwary22,interested in astronomy,Chandigarh,742,49,329,0,#भारत_खुला_है https://t.co/jErewzcXzN,['भारत_खुला_है']
