,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
576,iamDKGGM,"Be the change, RTs are not endorsements 🇮🇳. Son of a retired defence personnel, Born in J&K.",India,198,301,131304,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
577,RahulBa60198383,,Pune ,528,129,31030,292,"Hinduism ‘as a religion’ is like blind men and an elephant (अंधों का हाथी).

Whereas Hindu philosophy can make even blind men to see the whole elephant. 

Agree?",[]
578,jhaaakkkash,#entrepreneur  #patriot #againstleftideoligy,bhopal,156,39,2751,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
579,RamadeviRamasw1,,,9,49,31484,66,"Hopefully one day #Muslims can evolve to be as #inclusive as others hav been. How many Muslim companies do u know of who wud allocate space for a temple for #Hindu/#Buddhist employe?
All we cry about is our entitlement to receive acceptance from the world but fail to reciprocate https://t.co/64CxJjgb4o","['Muslims', 'inclusive']"
580,ProfSunnySingh,Sunny Singh. It's Prof. Singh to you. Most recent novel: @HotelArcadia_. Co-founder @jhalakprize. My TL is personal. Deal with it.,"London, England",2582,36119,702542,16,"These protests condemned the mob attacks on the Hindu community &amp; the vandalisation of temples &amp; images during Durga Puja &amp; demanded that the Bangladesh govt enact a new law to ensure religious freedom for everyone
Unity &amp; peace is the only way fwd 🙏🙏🙏❤️https://t.co/Rjgx4c9vdo",[]
581,Bhardwaj1Dinesh,"Ayurveda Consultant (Delhi),RT's are not endorsement.",Delhi ,257,258,38989,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
582,vermahari2219,VERMA 💫❤️❤️,,16,2,347,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
583,R_sBhargava,SE,"Jhansi, India",48,25,768,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
584,Bhattacharyya31,"BHARAT MAATA KI JAY🇮🇳
VANDE MAATARAM 🇮🇳
JAI HIND 🇮🇳
PROUD HINDU 🇮🇳 AHAM BRAHMASMI
अहिंसा परमो धर्मः धर्म हिंसा तथैव च: भय बिन होय ना प्रीति",INDIA,1673,637,154681,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
585,QuranaVirus,Al Secular Leader of the World.,earth,2028,1933,1574,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
586,kart11229,,"Brooklyn, NY",188,77,37444,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
587,bnsv,,"Ontario, Canada",8,1,145,0,"@akashjana939 @AmitShah @myogiadityanath @narendramodi @ZeeNews @sambitswaraj @the_hindu @THKolkata Strangely this picture of holy Koran in the lap ( Not feet ) of lord Hanuman praying to almighty, were not seen as a symbol of communal harmony 😢",[]
588,saraswati_bose,liberated n Indian,,17,2,242,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
589,TheWand68425335,Wanderer,,398,496,6866,2,@Twitter is blocking Hindu handles that are voicing concerns on the Muslim atrocities on Hindu communities in Bangladesh. And we have Indians calling RWs as champions of cancel culture for managing to get famous brands to delete a few tweets. Kudos to their proportionality.,[]
590,gokulmb,,"newcastle, australia",272,156,27049,652,"Fabindia asked Hindus to celebrate Deepawali in a non-Hindu manner

As soon as Hindus on Twitter united, Fabindia removed its anti-Hindu marketing campaign

Now even Washington Post is crying looking at how Hindus brought Fabindia to its knees

If we unite, we can create miracles",[]
591,SriramKannan77,"srisailesa dayapatram, dhii baktyaadi gunaarnavam!
Yatiindra pravanam, vande Ramyajaa maataram munim!

Blessed to be followed by @KapilMishra_IND Ji",Bharatvarsha,6712,12302,100786,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
592,grvshrmat,ओ३म् भूर्भुव: स्व: तत्सवितुर्वरेण्यं भर्गोदेवस्य धीमहि धियो यो न: प्रचोदयात्,"New delhi, India",2088,847,14056,292,"Hinduism ‘as a religion’ is like blind men and an elephant (अंधों का हाथी).

Whereas Hindu philosophy can make even blind men to see the whole elephant. 

Agree?",[]
593,MGangavalli,,,697,448,18043,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
594,indian_data,AI / ML enthusiast,,4979,952,81848,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
595,Akash23534245,🇮🇳 Nation above self,,30,20,1908,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
596,yb110yogesh,"हे हिंदूशक्ती संभूत दीप्तितम तेजा, हे हिंदू तपस्यापुत ईश्वरी ओजा, हे हिंदुश्री सौभाग्यभूतीच्या साजा, हे हिंदू नृसिंहा प्रभो शिवाजी राजा","Pune, India",495,185,54060,292,"Hinduism ‘as a religion’ is like blind men and an elephant (अंधों का हाथी).

Whereas Hindu philosophy can make even blind men to see the whole elephant. 

Agree?",[]
597,guhamoutusi_5,Works at Jindal Steel & Power Limited,"Bhubaneshwar, India",257,238,9842,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
598,Himanshu_Manek,,,1169,555,13862,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
599,Prashan81448604,,,137,96,23862,652,"Fabindia asked Hindus to celebrate Deepawali in a non-Hindu manner

As soon as Hindus on Twitter united, Fabindia removed its anti-Hindu marketing campaign

Now even Washington Post is crying looking at how Hindus brought Fabindia to its knees

If we unite, we can create miracles",[]
600,SushVibes,"🦋Sushant Singh Rajput is the cause, & he survives🦋 It is cause of him, I found my journey to myself💜





🕉 Namah Shivāya 🔱
Nation First Always 🇮🇳",Lost... but not really,768,1038,75949,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
601,RANAINDIANARA13,"NATION 🇮🇳 FIRST     
INDIAN ARMY FAN 👌🇮🇳💥⚡🎖 
TAGRA RAHO ✨🦏❗🇮🇳
STRAIGHT HATE FOR LIBERANDUS 👊😠❌","PORT BLAIR, ANDAMAN 🇮🇳🙏🕉☀",284,265,3615,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
602,Ajay__Sirohi,Retweet is not endorsement,,1377,598,85039,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
603,Sinhaind,,India,934,214,98829,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
604,prashantt_21,धर्मों रक्षति रक्षितः,NEW DELHI,522,270,37263,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
605,IShunya26,"Aham shunyam. 
RTs aren't equal to endorsement.",Middleton ,567,88,8017,86,"Staying silent on an anti Hindu progrome is one thing people can get pass it but to rub slat in the wounds and calling it a ""small incident"" is like enabling genocide on us and my people and supporting the same. India as a state is shameless and disgusting #SaveBangladeshiHindus https://t.co/5uVpzlMePn",[]
606,Durwaasaa,"हस्ताक्षर हूँ परमतत्व का,परमब्रहम का मूर्तरूप।

                               वह जो चिरअनंत विस्तारित,परमसत्य आनन्दस्वरूप।",Bharat,1035,477,11203,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
607,Daya88476,"Life is a journey , u have to travel .","Kharagpur , West Bengal .",3453,3178,100361,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
608,Anjna116,"Proud Indian Hindu 🚩

My Life My Rules My Choices 

Be an original it's worth more than a copy 💯
              Views are my own 🙏

#Justice4SSR",,4139,7612,47563,65,"Pushpita Gupta a Hindu in the UK is on a hunger strike to protest against the Hindu Genocide in Bangladesh in front of it's Embassy in London.
Unlike the paid Anti-Hindu toolkit spreaders she's not receiving any media coverage as it goes against their narrative.
Spread This Max🙏 https://t.co/zZYBjyrqKN",[]
609,say_no_to_Quota,Born in  Hindu family,India,758,146,37126,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
610,CHANDRAKANTHBE9,,,261,6,1760,652,"Fabindia asked Hindus to celebrate Deepawali in a non-Hindu manner

As soon as Hindus on Twitter united, Fabindia removed its anti-Hindu marketing campaign

Now even Washington Post is crying looking at how Hindus brought Fabindia to its knees

If we unite, we can create miracles",[]
611,CKG_Chandra,NOTHING,,135,51,10453,124,"Just because he is Muslim and the son of a so-called superstar you are writing for him.

He is in jail with his Hindu friends who were at the party with him. But you will not write for them!

taking drugs is a crime as per Indian laws.

What you have written is propaganda. https://t.co/wQMEmQBeLc",[]
612,Internet_Guy_01,"Nation First | Hindu | Learning more about India and its future | Let's fight  against radicals and liberal hypocrisy.


Jai Hind🇮🇳",,1662,180,8128,26,"NCB search the house of #AnanyaPanday &amp; have summoned her to appear today!
She is Hindu so the same card as Aryan won't apply. This time the toolkit which will be activated is ""she is being targeted as she is a woman""!",['AnanyaPanday']
613,artistshrey163,Jai Hind 🇮🇳  Jai shree ram 🚩,,361,460,128352,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
614,AkalawadiMahesh,"I am a Virat Hindu.
The biggest follower of Dr.Subramanian Swamy { @Swamy39 }
#DrSwamy4PM #DrSwamy4FM #OneManArmyDrSwamy","Bengaluru, India",459,498,193424,8,"Its a great gesture from SriLanka.
@PresRajapaksa celebrates all festivals including Hindu festivals,as was seen last fortnight,when he invited Dr Subramanian @Swamy39 for Navratri celebrations in Temple Tree, Colombo. https://t.co/dXZEix3B0b https://t.co/leDDTxScHs",[]
615,whineandchill,Dusre ghar jake naam kharaab kregi || 25 || She/her,,342,1204,30084,10,the same women who r first in line to bring up burkhas as a supposedly valid point of muslim patriarchal practices r now trying to force brands to show women only w a bindi for diwali because apparently that’s a permanent fixture of every hindu woman’s life https://t.co/PwbCAthpdo,[]
616,Joshiji75252352,,,48,4,1031,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
617,jag_karthik,"Vande Mataram 🇮🇳🇮🇳

Happy for Modi 2.0, but 'Sabka Vishwas' seems to ring alarmbells for Hindus.","Chennai, India",989,833,98985,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
618,colmurali,"reading or writing when not ranting against secularism. retd army officer,great fan of Linux and open source.. love tech but an infantryman at heart. http://Sib","Mhow, Madhya Pradesh",411,623,27380,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
619,KundanV108,,,0,0,21,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
620,srisriyash1,"FCA. AOL Volunteer.Guruji Sri Sri Ravishankar ji.A seeker of truth.Satya and Moksha!!!
RTs & Favorites not endorsement.","Brampton, Ontario",15,253,224450,52,"Never flirt with slippery slopes.

“Contending that the word ‘Hindu’ does not denote any religion, he avers that when the Supreme Court has said that Hindu is not a religion but a way of life, then on what basis the respondent authorities can decide the candidate as a Hindu."" https://t.co/MVvKeEJSI1",[]
621,TheAshokSingh,"Politically incorrect,supports PM Modi ,President PUTIN,Followed by PM of India,Blocked by presstitutes",Where I'M meant to be ..,2522,10803,273471,26,"NCB search the house of #AnanyaPanday &amp; have summoned her to appear today!
She is Hindu so the same card as Aryan won't apply. This time the toolkit which will be activated is ""she is being targeted as she is a woman""!",['AnanyaPanday']
622,DevenPandey1,,,52,12,676,0,"@Riddler08589432 @Pradeep17991054 @NityaSi00832911 @Vikash67456607 @zomato @zomatocare There's a difference I did not say Hindi country. Read it again. Truth is India is known by world as Hindu country. Secular was imposed by Indra Gandhi. It was always and will always be Hindu country. That's the problem you don't understand.
 #BharatisHinduCountry",['BharatisHinduCountry']
623,MadhukumarVP1,"🚩ⓈⒶⓃⒼⒽⒾ🚩
🚩ಹಿಂದುತ್ವ ಅಜರಾಮರ🚩",ಪುಣ್ಯಭೂಮಿ ,433,7789,104463,652,"Fabindia asked Hindus to celebrate Deepawali in a non-Hindu manner

As soon as Hindus on Twitter united, Fabindia removed its anti-Hindu marketing campaign

Now even Washington Post is crying looking at how Hindus brought Fabindia to its knees

If we unite, we can create miracles",[]
624,JamuarB,,,1030,328,48445,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
625,UgraRoopasya,,,222,93,7775,66,"Hopefully one day #Muslims can evolve to be as #inclusive as others hav been. How many Muslim companies do u know of who wud allocate space for a temple for #Hindu/#Buddhist employe?
All we cry about is our entitlement to receive acceptance from the world but fail to reciprocate https://t.co/64CxJjgb4o","['Muslims', 'inclusive']"
626,AnonymousPatr17,"India first, born patriot.
Followed by @PiyushGoyalOffc
@Imamofpeace
Anonymous for a cause😊
#DonateForRamMandir",,133,637,123583,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
627,ManjitKashyap17,,,161,5,231,10,"Now that it has been found that Iqbal Husseini had put the book near the Hanuman idol that led to such a mammoth destruction, would the extremists punish themselves for belonging to the same faith as the culprit like they were targeting every Hindu found thinking one Hindu did it",[]
628,CoolRishabh94,,,66,1,39,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
629,sainirohit975,,"ramgarh ,india",25,3,95,596,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
630,Y_Pandita,"#Kashmir 
19thJan1990 - 5thAug'19
My Last Day 13th March 1990.
Promise of not visiting as Tourist end on
5th Aug 2019.
My Soul has started feeling Kashmir-2021",Bharat,931,545,14846,652,"Fabindia asked Hindus to celebrate Deepawali in a non-Hindu manner

As soon as Hindus on Twitter united, Fabindia removed its anti-Hindu marketing campaign

Now even Washington Post is crying looking at how Hindus brought Fabindia to its knees

If we unite, we can create miracles",[]
631,manhood4v1,jay jay ramanujacharya,,689,210,13350,167,"Just like Kathak?
Khala Mohsin Khan...
Kathak is a beautiful hindu classical dance form devoted to its Gods...it dance compositions are mostly centred around Bhagwan Krishan &amp; Lord Shiva...
Pls don't try to appropriate Hindu dance forms to prove ur urdu baazi as hindustani... https://t.co/WhBFOi0w10",[]
632,Yogi68340740,,,23,4,357,1922,"‘Roads are for traffic, not for fireworks during Diwali’ says Aamir Khan in a CEAT tyres ad. Manyavar, CEAT, PETA. Enough with this nonsensical advice only on Hindu festivals/customs. Enough with letting companies use Hinduism as a soft target. #Boycott_Hinduphobic_CEAT",[]
633,blue_django,"#DaddyOfPseudoLiberals
#धर्मो रक्षति रक्षितः।
#अहिंसा परमो धर्मः धर्म हिंसा तथैव चः।
#Hindutva=Hindunees
#Dharm isn't Religion
#Hindu Civilizational Nationalist",Earth,282,26,456,2,"@BharadwajSpeaks India as a state refuse to recognize Hindus genocide within its territory ( J&amp;K, West Bengal, Kerala,and N-E part of India) where majority of population is Hindu then we are fool to expect from India to recognize Bangladesh's Hindus genocide.",[]
