,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
919,Aarush93551799,saharanpur,"Saharanpur, India",49,44,9561,22,@yourdreamup @derasachasauda @Gurmeetramrahim डेरा सच्चा सौदा के सेवादार मरणोपरांत आंखें दान करके अनेक जिंदगीया को रोशनी दे चुके हैं यह कार्य हम डॉक्टर संत गुरमीत राम रहीम सिंह इंसा की प्रेरणा से कर रहे हैं जी https://t.co/0VQ7DNkxmL,[]
920,Sukhcha46154122,,,20,60,21531,66,"भारत और विभिन्न विदेशी देशों में, लाखों @DSSNewsUpdates अनुयायी वृक्षारोपण, रक्तदान, जरूरतमंदों को भोजन और कपड़े आदि जैसे 134 कल्याण कार्य करते हैं और मानवता को बनाए रखते हैं जीवित। सच्चे आध्यात्मिक गुरु संत राम रहीम जी इंसान से प्रेरित हो कर

#IstandWithSaintRamRahim https://t.co/fBUlaqlTFP",[]
921,AnujGuj53352325,,,33,53,22854,15,"#अनमोल_वचन
संत डॉ गुरमीत राम रहीम सिंह जी इन्सां फरमाते हैं कि दृढ़ यकीन जिसको है उसे कोई कमी मालिक आने नहीं देता #Rehmt #GurmeetRamRahim #DeraSachaSauda https://t.co/kJXph1iVdY","['अनमोल_वचन', 'Rehmt']"
922,Sukhcha46154122,,,20,60,21531,23,"देश व दुनिया में सबसे ज्यादा मानवता भलाई के कार्य संत डॉ @Gurmeetramrahim सिंह जी इंसान जी ही कर रहे हैं और अपने अनुयायियों से करवारहे हैं।#राम_रहीम 
#IstandWithSaintRamRahim https://t.co/5D0bLsYjEC",[]
923,Sukhcha46154122,,,20,60,21531,34,@yourdreamup @derasachasauda @Gurmeetramrahim #GiftOfVision लोगो का मानना है कि इंसान मारने के बाद किसी के काम नहीं आता लेकिन डेरा सच्चा सौदा के गुरु संत डाक्टर गुरमीत राम रहीम सिंह जी इंसा की पवन प्रेण पे चलते हुए मरने के बाद आंखों दान करते है जो कि मारने के बाद भी अमर रहते है। https://t.co/9WyBFtnOvu,['GiftOfVision']
924,KhanGirl_00,free writer | socialist | Indian Activist | Blogger,,5159,7883,91465,61,"अंडभक्तों के लिए जनसंख्या नियंत्रण कानून हुआ लागू.! 

राम रहीम को उम्र कैद की सजा... 
गुफा बंद अंडभक्तों का पैदा होना कम हो जाएगा..!! 😅🤣🤣",[]
925,hussain_hrw,"Official Twitter account of @hussain_hrw Social Activist, T, A, Political,
Injustice, Inhumanity, MobLynchig, &
Social Issues,
RTs Not Endorsement",India,10168,28154,218380,25,"गुफ़ा के बेताज बादशाह बाबा राम रहीम को हत्या मामले में उम्र कैद 😋🤣

गुफापुत्रों में शोक की लहर 😂😂 https://t.co/q2XHTC2Smd",[]
926,Sukhcha46154122,,,20,60,21531,27,आध्यात्मिक गुरू संत डॉ गुरमीत राम रहीम सिंह जी इंसान ही एक ऐसी हस्ती है जिन्होंने पूरे समाज के भले के लिए #135WelfareWorks चलाए हुए है जिनको @DeraSachaSauda के करोडों अनुयायी निरंतर कर रहे हैं जिससे समाज के हर वर्ग को खुशी तो मिल रही है और साथ में समाज का भला भी हो रहा है। https://t.co/oe9wWSmPXB,[]
927,smaheshwary26,Dean Academic in Engineering college,"Uttar Pradesh, India",101,290,36499,22,@yourdreamup @derasachasauda @Gurmeetramrahim डेरा सच्चा सौदा के सेवादार मरणोपरांत आंखें दान करके अनेक जिंदगीया को रोशनी दे चुके हैं यह कार्य हम डॉक्टर संत गुरमीत राम रहीम सिंह इंसा की प्रेरणा से कर रहे हैं जी https://t.co/0VQ7DNkxmL,[]
928,Sanjana15540485,,,55,97,17425,16,"@StMSGfansworld @derasachasauda @Gurmeetramrahim जी, नेत्रदान महादान है। संत गुरमीत राम रहीम सिंह जी इंसा की प्रेरणा से डेरा सच्चा सौदा के हजारों अनुयायी अपनी आँखें दान कर, नेत्रहीनों लोगों को ये संसार फिर से देखने का उपहार दे चुके हैं।
#GiftOfVision",[]
929,Rahulin83805583,Dhan dhan satguru tera hi aasra,,23,73,51372,23,"देश व दुनिया में सबसे ज्यादा मानवता भलाई के कार्य संत डॉ @Gurmeetramrahim सिंह जी इंसान जी ही कर रहे हैं और अपने अनुयायियों से करवारहे हैं।#राम_रहीम 
#IstandWithSaintRamRahim https://t.co/5D0bLsYjEC",[]
930,KanishkNagpal,,,229,194,18544,57,"रावण तो मुफ्त में बदनाम हो गया गालिब।
जितने भी मोके पर पकडे़ गए हैं ""राम""निकले।
आसाराम,राम रहीम,रामपाल,
राम वृक्ष
#किसानों_दिल्ली_चलो",[]
931,VarshaS53378177,"“कितना भी पकड़लो फिसलता ज़रूर है !
 ये वक़्त है ! जनाब बदलता ज़रूर है !!”",uttarakhand,14,57,4717,5,@Teri_rehmat_ @imVickyMansa @Gurmeetramrahim @DSSNewsUpdates @insan_honey #giftofvision नेत्र दान महादान है जिससे अंधेरी जिन्दगी में रोशनी आती हैं संत डॉ गुरमीत राम रहीम सिंह जी इसां की पावन प्रेरणा ओ पर चलते हुए लाखों लोग मरणोपरांत नेत्र दान करने का प्रण ले चुके हैं https://t.co/XGM8Kw9oqP,['giftofvision']
932,Sunita66400250,,,256,69,140,94,"वो आजमाता भी है और नवाज़ता भी है
उसका हर एक अंदाज भी खूबसूरत है 🌺
क्योंकि वो राम भी है और रहीम भी है..!! https://t.co/WgLgr785sC",[]
933,UttamSingh983,"If U Follow Me,
Don't Expect I Will Follow Back U 
Because I Don't Like Follow-2
But I Retweet On Everyone's Post
If Post is Related to Agitaion + Hashtag
TQ",Malaysia,246,1098,123132,57,"रावण तो मुफ्त में बदनाम हो गया गालिब।
जितने भी मोके पर पकडे़ गए हैं ""राम""निकले।
आसाराम,राम रहीम,रामपाल,
राम वृक्ष
#किसानों_दिल्ली_चलो",[]
934,Sanjana15540485,,,55,97,17425,6,"@MSGians7 @Gurmeetramrahim #ThanksGuruji Saint dr gurmeet ram rahim shingh ji insa
सन्त डॉ गुरमीत राम रहीम सिंह जी इंसा  जैसे आध्यत्मिक गुरु को पाके हम धन्य हो गए जिन्होंने न केवल सिर्फ गुरुज्ञान दिया बल्कि दुनिया दारी की वो बेमिसाल शिक्षा भी दी जिसकी आज के इस समय पर बेहद जरूरी है",['ThanksGuruji']
935,VishwasChouha14,Fan of Dr MSG,"शामली, भारत",112,57,10237,22,मेरा नाम विशु इंसान हैं मै बचपन से ही डेरा सच्चा सौदा से जुड़ी हुई हूँ जिन्होंने समाज को सुधारा ऐसे पूज्य गुरु राम रहीम सिंह जी इंसा ने हमेशा समाज की सेवा करने की ही सोची आप सब खुद सोचिए क्या ऐसे गुरु कभी गलत हो सकते हैं?आप सोचिए क्यु गलत आरोप लगाए जा रहे #iStandWithSaintRamRahim https://t.co/hdHRedNhUt,[]
936,VishwasChouha14,Fan of Dr MSG,"शामली, भारत",112,57,10237,17,"किसी नेत्रहीन के लिए आंखे अनमोल धरोहर है,जिससे वो इस संसार को फिर से देख सकता है।संत गुरमीत राम रहीम सिंह जी इंसा की प्रेरणा व मार्गदर्शन से डेरा सच्चा सौदा के करोड़ों अनुयायियों ने मरणोपरांत नेत्रदान का संकल्प लिया है,जो एक बेमिसाल व इंसानियत से परिपूर्ण कार्य है।
#GiftOfVision https://t.co/gLapEDAiGg",[]
937,Sanjana15540485,,,55,97,17425,11,राम रहीम जी ने सृष्टि के उद्धार के लिए 135 welfare works चलाये है। जिसमें लोग खून दान आंखें दान मरणोपरांत शरीर दान पौधारोपण भूखों को भोजन इत्यादि कार्य करते हैं इस भयानक स्वार्थी युग में @Gurmeetramrahim जी ने इस मारती हुई इंसानियत को नया जीवन दान दिया है #IstandWithSaintRamRahim https://t.co/0IWHIzQFb6,[]
938,ISSingh13,"#SaintDrMSG #derasachasauda #सर्व_धर्म_संगम
2977730",,289,372,25564,12,Sports को promote किया संत डॉक्टर गुरमीत राम रहीम सिंह जी इन्सां ने । #IstandWithSaintRamRahim https://t.co/s8abC6KeKu,['IstandWithSaintRamRahim']
939,lakhesarrajveer,"DATA JI RAHMT BNAYE RAKHNA,

SHAH  SATNAM JI GREEN S WELFARE WING MEMBER,
IT WING MEMBER","Hanumangarh, Rajasthan, India",283,117,10445,23,"देश व दुनिया में सबसे ज्यादा मानवता भलाई के कार्य संत डॉ @Gurmeetramrahim सिंह जी इंसान जी ही कर रहे हैं और अपने अनुयायियों से करवारहे हैं।#राम_रहीम 
#IstandWithSaintRamRahim https://t.co/5D0bLsYjEC",[]
940,lakhesarrajveer,"DATA JI RAHMT BNAYE RAKHNA,

SHAH  SATNAM JI GREEN S WELFARE WING MEMBER,
IT WING MEMBER","Hanumangarh, Rajasthan, India",283,117,10445,27,आध्यात्मिक गुरू संत डॉ गुरमीत राम रहीम सिंह जी इंसान ही एक ऐसी हस्ती है जिन्होंने पूरे समाज के भले के लिए #135WelfareWorks चलाए हुए है जिनको @DeraSachaSauda के करोडों अनुयायी निरंतर कर रहे हैं जिससे समाज के हर वर्ग को खुशी तो मिल रही है और साथ में समाज का भला भी हो रहा है। https://t.co/oe9wWSmPXB,[]
941,JiMMY_Dhillon01,🚩ਨਹੀਓ NiBdE ਯਰਾਨੇ sAdE ਸਭ NaL Ni💀ਬਿਰਤੀ rAkHiDi ਲਾ ਕੇ rAbb ਨਾਲ Ni🚩🦅Farmer🦅 #standwithfarmers The๏ℓ∂si͢͢͢ήήeℝ 📚PUP📚 💀ਮਾਲਵਾ BELT💀,,301,758,39491,57,"रावण तो मुफ्त में बदनाम हो गया गालिब।
जितने भी मोके पर पकडे़ गए हैं ""राम""निकले।
आसाराम,राम रहीम,रामपाल,
राम वृक्ष
#किसानों_दिल्ली_चलो",[]
942,MeraSonaMahi,,Meerut,17,158,93935,2,"प्रिय सच्चा सौदा के स्वयंसेवकों ने संत डॉ. गुरमीत राम रहीम सिंह जी इन्सां की प्रेरणा से, हर साल सैकड़ों मरणोपरांत आंखों को अंधेरे जीवन में रोशनी भरने के लिए दान किया जाता है।
 #GiftOfVision",['GiftOfVision']
943,ISSingh13,"#SaintDrMSG #derasachasauda #सर्व_धर्म_संगम
2977730",,289,372,25564,10,"इंसानियत के रास्ते पर चलाकर, *राम रहीम* जी ने ऐसे करोडों लोगों को इंसान बना दिया, जिनको मानवता की सेवा में तत्पर देखा जा सकता है।भूखे को खाना, बीमार का मुफ़्त इलाज़, बेसहारा को सहारा आदि कार्य सिखाने वाले गुरु का ऋण नहीं चुकाया जा सकता। https://t.co/ehxTwi9tO5",[]
944,sunilkohar,,"Hisar, India",104,16,55,6,"@MSGians7 @Gurmeetramrahim #ThanksGuruji Saint dr gurmeet ram rahim shingh ji insa
सन्त डॉ गुरमीत राम रहीम सिंह जी इंसा  जैसे आध्यत्मिक गुरु को पाके हम धन्य हो गए जिन्होंने न केवल सिर्फ गुरुज्ञान दिया बल्कि दुनिया दारी की वो बेमिसाल शिक्षा भी दी जिसकी आज के इस समय पर बेहद जरूरी है",['ThanksGuruji']
945,kaur79152085,Humanity is my passion,,9,4,1810,229,"The great Spiritual Leader
Saint Gurmeet राम रहीम Singh Ji has revived the dying Humanity by initiating 135 Welfare Works.
#IstandWithSaintRamRahim Ji - My Guru-My Mentor-My God on the Earth. https://t.co/A9LoRVfoMh",[]
946,Naina42975085,Lovers of msg ❤️❤️💞,,25,5,60,22,मेरा नाम विशु इंसान हैं मै बचपन से ही डेरा सच्चा सौदा से जुड़ी हुई हूँ जिन्होंने समाज को सुधारा ऐसे पूज्य गुरु राम रहीम सिंह जी इंसा ने हमेशा समाज की सेवा करने की ही सोची आप सब खुद सोचिए क्या ऐसे गुरु कभी गलत हो सकते हैं?आप सोचिए क्यु गलत आरोप लगाए जा रहे #iStandWithSaintRamRahim https://t.co/hdHRedNhUt,[]
947,Bilalsyed89,‏‏الْحَمْدُ للَّهِ رَبِّ الْعَـلَمِينَ,,518,1143,10102,25,"गुफ़ा के बेताज बादशाह बाबा राम रहीम को हत्या मामले में उम्र कैद 😋🤣

गुफापुत्रों में शोक की लहर 😂😂 https://t.co/q2XHTC2Smd",[]
948,Khushibatra10,Khushi Batra,,69,31,666,20,"हे #MSG जी, 🙏 
आप जी से अरदास है कि हमारे #MSG जी संत डाॅ गुरमीत राम रहीम सिंह जी इन्सा हमारे गुरु हम सब के बीच देह रुप में जल्दी से जल्दी आयें जी,🙏 और हमें अरबों गुणा खुशियाँ बक्शे जी 🙏
धन धन सतगुरु तेरा ही आसरा 🙏 
@Gurmeetramrahim ji 🙏🤲 https://t.co/VnVg0azz5G","['MSG', 'MSG']"
949,Shravan44138268,,,31,0,905,122,"Being a socio-welfare organisation, Dera Sacha Sauda has initiated a whole of 135 humanitarian deeds under the guidance of Saint Dr. Gurmeet राम रहीम Singh Ji Insan, Blood Donation is one of them.
#IstandWithSaintRamRahim https://t.co/pjnVKT4wNQ",[]
950,NeetuRa46288823,"Blessed Soul 🌺
Non-Medical Student 
Simplicity ☺
Enjoy every moment of life 😍",,34,31,5532,65,"Saint #RamRahim राम रहीम जी इंसा। की पावन शिक्षा पर चलते हुए देश विदेश में साध संगत 135 मानवता भलाई के कार्य कर रही है। जो अपने आप में बेमिसाल है। हमे अपने गुरु @Gurmeetramrahim
जी पर गर्व है जिन्होंने हमे मानवता का भला करना सिखाया।  #IstandWithSaintRamRahim
@DSSNewsUpdates https://t.co/2EREFafFhk",['RamRahim']
951,hsharma0001,तू मूझ में रह कर आप करीं सब तेरे हूकम तो बाहर ना होंवा मेरे खुदाया…🤲,Sachkhand guru k chrno me ❤️,488,101,24738,5,मेरा नाम विशु इंसान हैं मै बचपन से ही डेरा सच्चा सौदा से जुड़ी हुई हूँ जिन्होंने समाज को सुधारा ऐसे पूज्य गुरु राम रहीम सिंह जी इंसा ने हमेशा समाज की सेवा करने की ही सोची आप सब खुद सोचिए क्या ऐसे गुरु कभी गलत हो सकते हैं?आप सोचिए क्यु गलत आरोप लगाए जा रहे #iStandWithSaintRamRahim https://t.co/jiL6EryqNP,[]
952,ISSingh13,"#SaintDrMSG #derasachasauda #सर्व_धर्म_संगम
2977730",,289,372,25564,26,"इंसानियत की जीती जागती मिसाल है @derasachasauda की संस्था जो अपने पुज्य गुरुजी संत डॉ गुरमीत राम रहीम सिंह जी इंसान द्वारा चलाए मानवता भलाई के 135 कार्य निःस्वार्थ भावना व तन-मन-धन से करते है। इंसानियत की सेवा करना ये लोग सबसे बड़ा धर्म समझते है।
#IstandWithSaintRamRahim https://t.co/2oyKdIRLvx",[]
953,ISSingh13,"#SaintDrMSG #derasachasauda #सर्व_धर्म_संगम
2977730",,289,372,25564,23,"देश व दुनिया में सबसे ज्यादा मानवता भलाई के कार्य संत डॉ @Gurmeetramrahim सिंह जी इंसान जी ही कर रहे हैं और अपने अनुयायियों से करवारहे हैं।#राम_रहीम 
#IstandWithSaintRamRahim https://t.co/5D0bLsYjEC",[]
954,Shravan44138268,,,31,0,905,20,135 welfare work done by the DSS volunteers in the pious guidance of Saint Dr राम रहीम have many world record https://t.co/lJ9Pd9BbBz,[]
955,Gajanandas77,Bhagatji,"Washim, Maharashtra",598,219,4344,0,"#सृष्टि_के_रचयिता 
वेदों में प्रमाण है कि सृष्टि के रचयिता अविनाशी पूर्ण कबीर साहिब हैं। उन्हीं को (बड़ा)अल्लाह, परमात्मा ,हैं राम कहो, रहीम कहो(करीम)दयालु हैं।
अधिक जानकारी के लिए Sant Rampal Ji Maharaj Youtube Channel पर Visit करें |",['सृष्टि_के_रचयिता']
956,Vishu36159,"Only lots of love is msg 🥰❤️❤️❤️💞💞
Fan of only msg ❤️❤️",,51,49,554,5,मेरा नाम विशु इंसान हैं मै बचपन से ही डेरा सच्चा सौदा से जुड़ी हुई हूँ जिन्होंने समाज को सुधारा ऐसे पूज्य गुरु राम रहीम सिंह जी इंसा ने हमेशा समाज की सेवा करने की ही सोची आप सब खुद सोचिए क्या ऐसे गुरु कभी गलत हो सकते हैं?आप सोचिए क्यु गलत आरोप लगाए जा रहे #iStandWithSaintRamRahim https://t.co/jiL6EryqNP,[]
957,Rajnees28670483,DR.RAJNEESH TYAGI.BLOCK-15M.CHARTHAWAL.DIS.MUZAFFARNAGAR.UP.,"Muzaffarnagar, India",2042,1233,129454,27,आध्यात्मिक गुरू संत डॉ गुरमीत राम रहीम सिंह जी इंसान ही एक ऐसी हस्ती है जिन्होंने पूरे समाज के भले के लिए #135WelfareWorks चलाए हुए है जिनको @DeraSachaSauda के करोडों अनुयायी निरंतर कर रहे हैं जिससे समाज के हर वर्ग को खुशी तो मिल रही है और साथ में समाज का भला भी हो रहा है। https://t.co/oe9wWSmPXB,[]
958,Rajnees28670483,DR.RAJNEESH TYAGI.BLOCK-15M.CHARTHAWAL.DIS.MUZAFFARNAGAR.UP.,"Muzaffarnagar, India",2042,1233,129454,23,"देश व दुनिया में सबसे ज्यादा मानवता भलाई के कार्य संत डॉ @Gurmeetramrahim सिंह जी इंसान जी ही कर रहे हैं और अपने अनुयायियों से करवारहे हैं।#राम_रहीम 
#IstandWithSaintRamRahim https://t.co/5D0bLsYjEC",[]
959,Shravan44138268,,,31,0,905,35,Till date thousands of ready to move houses have been gifted to the homeless by the volunteers of @derasachasauda under the pious guidance of Saint राम रहीम  जी। #IstandWithSaintRamRahim https://t.co/29TjdtdYdc,[]
960,Sanjana15540485,,,55,97,17425,7,"#GiftOfVision
नेत्रदान महादान है। 
हमारे द्वारा किया गया नेत्रदान दो अंधेरी जिंदगियों को रोशन कर सकता है संत डॉक्टर गुरमीत राम रहीम सिंह जी इंसा के प्रेरणा से डेरा सच्चा सौदा के अनुयायी मरणोपरांत नेत्रदान करने का लिखित प्रण  ले चुके हैं । https://t.co/IlzOPVSWGw",['GiftOfVision']
961,i_ammahtab91,"Dil se hindustani 🇮🇳 I don't follow any political party
My thinks_All are pieces of the same plate","Ahmadabad City, India",2728,446,10792,0,"@Afsarali190 @tonyJatinder9 @priyankagandhi @SupriyaShrinate आसाराम और राम रहीम से बचा लिया सायद
उसके बहन बेटियों को",[]
962,Ishuiwarkar,Complete Salvation is only possible by doing exclusive worship of one God.,"Washim, India",471,191,584,0,"#सृष्टि_के_रचयिता 
वेदों में प्रमाण है कि सृष्टि के रचयिता अविनाशी पूर्ण कबीर साहिब हैं। उन्हीं को (बड़ा)अल्लाह, परमात्मा ,हैं राम कहो, रहीम कहो(करीम)दयालु हैं।
अधिक जानकारी के लिए Sant Rampal Ji Maharaj Youtube Channel पर Visit करें |",['सृष्टि_के_रचयिता']
963,Shravan44138268,,,31,0,905,38,"राम रहीम कोई आम इंसान नहीं है जिसे कोई सजा सुना दे। यह तो दुनिया की अदालत है जिस दिन वह सच्चाई की अदालत खुलेगी बुराई के दरवाजे सब बंद हो जाएंगे और हर तरफ सच्चाई नजर आएगी जिसका एक प्रणाम 135 मानवता भलाई के कार्य हैं।
@Gurmeetramrahim 
@DSSNewsUpdates https://t.co/PEhO6O7DgA",[]
964,rekhasingh122,"Homemaker
#optimist
#ProudToBeIndian",,65,120,10539,8,"दुनिया में एक अकेले संत राम रहीम सिंह जी जिनके नाम 79 वर्ड रिकार्ड दर्ज कैसे क्यों  इन्होंने समाज मे मरती हुई इन्सानियत को फिर से जिन्दा किया अपनी शिक्षा के मध्यम से लोगों मे भाईचारे के साथ रहने के लिए प्रेरित किया है
#iStandWithSaintRamRahim https://t.co/u7TVSEwfLe",[]
965,vKVpajCyvFhbjj9,Msg,,110,34,198,4,"संत गुरमीत राम रहीम सिंह जी जल को बचाने की शिक्षा देते हैं।
जल है तो जीवन है। 
#WaterIsLife
जल बचाइए, ज़िंदगी बचाइए। https://t.co/X4iq8Ol9To",['WaterIsLife']
966,Shayri4MSG,कुछ लिखने का प्रयास,India,33,11,10325,299,"अपने सतगुरु पर दृढ़ विश्वास रखेंगे...
करोड़ों लोगों को #दृढविश्वास है अपने राम रहीम पर...
#विश्वास_नहीं_दृढ़विश्वास https://t.co/yNnpIi4Jol","['दृढविश्वास', 'विश्वास_नहीं_दृढ़विश्वास']"
967,Shayri4MSG,कुछ लिखने का प्रयास,India,33,11,10325,168,"संत गुरमीत राम रहीम सिंह जी इंसान और उनके अनुयायियों का मानवता भलाई को समर्पित जज़्बा न कभी कम हुआ है, न ही होगा।
डेरा सच्चा सौदा के अनुयायी बढ़-चढ़कर अपने गुरु द्वारा दिखाए मार्ग पर आजीवन दृढ़ता से चलते रहेंगे।
#MissionHumanity https://t.co/LMbHQDCUZz",[]
968,sandeep92526780,"Never stop learning because life never stop teaching
Bhagat singh 👳❤️",dhanaura haryana,89,26,1821,701,"आज सैकड़ों की तादात में HSSC के सामने SI के अभ्यर्थी प्रदर्शन कर रहे हैं.
राम रहीम के केस की वजह से कहीं यह बेहद ज़रूरी मुद्दा दब न जाये
एक समय पर एक ही post के लिए तीन अलग अलग पेपर होना साज़िश ही है!
व बाद में एक और अलग से पेपर करवाके पैच अप वर्क करके जल्दी से निबटारा करना(1/2) https://t.co/SnI1mxNEd3",[]
969,jackie19singh,,"Mumbai, India",3051,4698,41634,304,"#IstandWithSaintRamRahim
पूज्य गुरु संत डॉ. गुरमीत राम रहीम सिंह जी इन्सां सदा ही मानवता भलाई के कार्यों में अग्रणी रहे हैं। उन्होंने एक या दो नहीं बल्कि 135 मानवता भलाई के कार्य चलाए हुए हैं
साध-संगत आगे भी इन कार्यो में बढ़-चढ़कर भाग लेती रहेगी। https://t.co/EEEuAxvkD5",['IstandWithSaintRamRahim']
970,jackie19singh,,"Mumbai, India",3051,4698,41634,126,"डेरा सच्चा सौदा के अनुयायी दूसरों के काम आने (मानवता भलाई) की सोच को पूरी दुनिया में फैलाते है।
लगातार समाज में सुख-शांति व भाईचारा कायम रहे इसके लिए निरंतर प्रयास करते रहना ही पूज्य गुरू संत डॉ गुरमीत राम रहीम सिंह जी इंसान ने इनको सिखाया है।
#MissionHumanity https://t.co/o6Z1rGI8HL",[]
