,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
543,MangalS35608786,,,0,9,23013,6,"#सतभक्ति_के_लाभ
Do you know?
What is the main purpose of true worship?
True worship is necessary for end of birth and death cycle.
-Must Watch Sadhna TV 7:30PM (IST) https://t.co/YDoDNs0dCy",['सतभक्ति_के_लाभ']
544,MangalS35608786,,,0,9,23013,7,"#सतभक्ति_के_लाभ
Without any songs or dance disciples of Saint Rampal Ji Maharaj do marriage in civilized way https://t.co/dlYwSCCWvE",['सतभक्ति_के_लाभ']
545,MangalS35608786,,,0,9,23013,6,"#सतभक्ति_के_लाभ
The disciples of Saint Rampal Ji get married within a matter of 17 minutes and there is no give and take from either sides.
Thus @SaintRampalJiM Ji is eradicating this evil from the society
To know in detail visit Sant Rampal Ji Maharaj Youtube Channel.",['सतभक्ति_के_लाभ']
546,Sanjay44155869,,,145,134,16948,58,"#GodMorningWednesday True Worship holds cure for cancer
The most effective and the best treatment of cancer is available with True Guru @SaintRampalJiM by True Worship.

#GodMorningWednesday 
#सतभक्ति_के_लाभ 💐💐 https://t.co/FyLybCr4ti",['GodMorningWednesday']
547,Sanjay44155869,,,145,134,16948,139,"#सतभक्ति_के_लाभ
#GodMorningWednesday
Diseases like cancer, AIDS are also cured by doing true devotion to God by staying in dignity.
#सतभक्ति_के_लाभ
For more information.. visit Sant Rampal Ji Maharaj you tube channel.
#GodMorningWednesday 💐 https://t.co/kAHr6VYwUS","['सतभक्ति_के_लाभ', 'GodMorningWednesday']"
548,MangalS35608786,,,0,9,23013,180,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/r7jJ4lhoBr",['GodMorningWednesday']
549,RohtashDaas,satsaheb ji,,1404,754,9954,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
550,dasamod1,,,0,7,4403,15,"#सतभक्ति_के_लाभ
True devotion brings real happiness and peace  in our life 
Life is precious 
Secure yourself first.. https://t.co/dv4v41n317",['सतभक्ति_के_लाभ']
551,thesoulofdevote,Devotee of Sant Rampal ji Maharaj,,27,128,31721,31,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/KGBSCD1NTr",['GodMorningWednesday']
552,AshokDa30938253,satsaheb .....,,8,6,1208,26,"#सतभक्ति_के_लाभ
अधिक जानकारी के लिए Sant Rampal Ji Maharaj YouTube Channel पर Visit करें | 
अवश्य देखें साधना टीवी 7:30 पीएम https://t.co/m79M77l8T3",['सतभक्ति_के_लाभ']
553,thesoulofdevote,Devotee of Sant Rampal ji Maharaj,,27,128,31721,140,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/tspI6wu9Da",['GodMorningThursday']
554,laxmibighapar,Listing Satsang,"बेलागंज, भारत",18,59,6399,180,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/r7jJ4lhoBr",['GodMorningWednesday']
555,6Bvl7dplWnprGWp,शैलेंद्र दास,,5000,4435,92657,39,"#सतभक्ति_के_लाभ
सतभक्ति करने वालों के परमात्मा पाप नष्ट कर सकता है - यजुर्वेद अध्याय 8 मंत्र 13 https://t.co/M4xnKmzID4",['सतभक्ति_के_लाभ']
556,6Bvl7dplWnprGWp,शैलेंद्र दास,,5000,4435,92657,264,", #सतभक्ति_के_लाभ
एक तरफ हमें बताया गया कि श्री ब्रह्मा, श्री विष्णु, श्री शिव जी अविनाशी हैं। लेकिन संत रामपाल जी महाराज जी ने देवीभागवत पुराण स्कन्ध 3 अध्याय 4-5 से प्रमाण सहित बताया। तीनों भगवानों की जन्म मृत्यु होती है, अविनाशी नहीं हैं। https://t.co/3L8QG8fTme",['सतभक्ति_के_लाभ']
557,PoonamD58271044,Sat Saheb Bandi Chhod Satguru Rampal Ji Maharaj ki Jay 🙏🙇‍♀️,,79,67,10391,14,"🔅मनुष्य जन्म प्राप्त करके जो व्यक्ति भक्ति नहीं करता, वह कुत्ते, गधे आदि-आदि की योनि में कष्ट उठाता है।  Satlok Ashram YouTube channel
#सतभक्ति_के_लाभ https://t.co/wCdE684naD",[]
558,KunjBih21932535,,Hisar Haryana ,35,250,42698,10,"@#सतभक्ति_के_लाभ
परमात्मा कबीर साहेब पाप विनाशक है।।
यजुर्वेद अध्याय 8 मन्त्र 13 में कहा गया है कि परमात्मा अपने साधक के पाप नाश कर सकता है। संत रामपाल जी महाराज जी से उपदेश लेने व मर्यादा में रहने वाले भक्त के पाप नष्ट हो जाते हैं।
@SaintRampalJiM  https://t.co/EYgApv6vRn",['सतभक्ति_के_लाभ']
559,KunjBih21932535,,Hisar Haryana ,35,250,42698,323,"#सतभक्ति_के_लाभ
परमात्मा कबीर साहेब पाप विनाशक है।।
यजुर्वेद अध्याय 8 मन्त्र 13 में कहा गया है कि परमात्मा अपने साधक के पाप नाश कर सकता है। संत रामपाल जी महाराज जी से उपदेश लेने व मर्यादा में रहने वाले भक्त के पाप नष्ट हो जाते हैं।
@SaintRampalJiM  https://t.co/S2jZwx6Sog",['सतभक्ति_के_लाभ']
560,NareshD26434032,,,67,48,15862,125,"#GodMorningWednesday True Worship holds cure for cancer
The most effective and the best treatment of cancer is available with True Guru @SaintRampalJiM by True Worship.

#WednesdayMotivation
#सतभक्ति_के_लाभ 💐💐 https://t.co/iQrzWxsOEp",['GodMorningWednesday']
561,Dhanira85592668,Kabir is God,,879,1127,255309,8,"#सतभक्ति_के_लाभ
जीवित बाप के लठ्ठम लठ्ठा, मूवे गंग पहुचैया। 
जब आवे आसोज का महीना, कौवा बाप बनईयां।
जीवित बाप के साथ तो लड़ाई रखते हैं और उनके मरने के उपरांत उनके श्राद्ध निकालते हैं। 
परमात्मा कहते हैं रे भोली सी दुनिया सतगुरु बिन कैसे सरिया।",['सतभक्ति_के_लाभ']
562,SajjanK40318502,mohit,,226,121,19887,323,"#सतभक्ति_के_लाभ
परमात्मा कबीर साहेब पाप विनाशक है।।
यजुर्वेद अध्याय 8 मन्त्र 13 में कहा गया है कि परमात्मा अपने साधक के पाप नाश कर सकता है। संत रामपाल जी महाराज जी से उपदेश लेने व मर्यादा में रहने वाले भक्त के पाप नष्ट हो जाते हैं।
@SaintRampalJiM  https://t.co/S2jZwx6Sog",['सतभक्ति_के_लाभ']
563,Dasnitink,NGOs and Social Good,"Ireland, Scotland",4721,4010,24879,4,"#सतभक्ति_के_लाभ
सतभक्ति न करने वाले या शास्त्रविरूद्ध भक्ति करने वाले को यम के दूत भुजा पकड़कर ले जाते हैं जबकि सतभक्ति करने वाला व्यक्ति परमात्मा के साथ विमान में बैठकर अविनाशी स्थान यानी सतलोक चला जाता है।",['सतभक्ति_के_लाभ']
564,M7ZQ0VIR8C6nXTs,कमलेश दास,,137,47,12592,357,"#GodMorningSunday 
संत रामपाल जी महाराज ने नशे की लत से लाखों उजड़े परिवारों को मात्र ज्ञान आधार से एक बार पुनः नशा मुक्त कर उन्हें सुखी बनाया है।
#सतभक्ति_के_लाभ https://t.co/RhwcayLRYF",['GodMorningSunday']
565,BabluDa92952118,sat sahib ji,,81,563,73914,31,"#GodMorningMonday 
संत रामपाल जी महाराज ने नशे की लत से लाखों उजड़े परिवारों को मात्र ज्ञान आधार से एक बार पुनः नशा मुक्त कर उन्हें सुखी बनाया है।
#सतभक्ति_के_लाभ https://t.co/JEp6j5hyej",['GodMorningMonday']
566,UKYADAV44549421,,"Uttar Pradesh, India",179,45,1127,3957,"Holy Rigveda says that Eternal God can increase the life span of a human being and cure incurable diseases.
- Sant Rampal Ji Maharaj
 #सतभक्ति_के_लाभ https://t.co/cD8oT1EqTw",[]
567,kumark2017,तेरी_उदासी_बस_इतनी_सी_है_की_तू_हमसे_है_ओर_हम_तुझसे_जुदा_है,"Panna, India",388,415,8446,4,"#सतभक्ति_के_लाभ
सतभक्ति न करने वाले या शास्त्रविरूद्ध भक्ति करने वाले को यम के दूत भुजा पकड़कर ले जाते हैं जबकि सतभक्ति करने वाला व्यक्ति परमात्मा के साथ विमान में बैठकर अविनाशी स्थान यानी सतलोक चला जाता है।",['सतभक्ति_के_लाभ']
568,Krishna11107675,JBC-PANNA BACK 100% FOLLOW,India,41,160,4322,4,"#सतभक्ति_के_लाभ
सतभक्ति न करने वाले या शास्त्रविरूद्ध भक्ति करने वाले को यम के दूत भुजा पकड़कर ले जाते हैं जबकि सतभक्ति करने वाला व्यक्ति परमात्मा के साथ विमान में बैठकर अविनाशी स्थान यानी सतलोक चला जाता है।",['सतभक्ति_के_लाभ']
569,Saritak2020,"गुरु हमारे पग धरे, तहा धरूं मैं हाथ।
सदा संग फिरूं डोलूं, कभी ना छोरूं साथ॥

❤️🙏 MERE GURUDEV Ji👍","Panna, India",6696,11420,34365,4,"#सतभक्ति_के_लाभ
सतभक्ति न करने वाले या शास्त्रविरूद्ध भक्ति करने वाले को यम के दूत भुजा पकड़कर ले जाते हैं जबकि सतभक्ति करने वाला व्यक्ति परमात्मा के साथ विमान में बैठकर अविनाशी स्थान यानी सतलोक चला जाता है।",['सतभक्ति_के_लाभ']
570,Haribha03007061,Haribhajan,,118,56,786,11,"#GodMorningWednesday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#wednesdaythought https://t.co/R0sIaEm3VK",['GodMorningWednesday']
571,Puttila13477862,"Raibareli
follow kre like & Retweet hm krenge",,59,165,26140,53,"दोस्तों, क्या आपको पता है कि परमेश्वर कबीर साहेब जी संत ग़रीब दास जी महाराज को भी मिले ।
इस प्रकार परमेश्वर अच्छी पुण्यात्माएं को आकर मिलते है।👌👌
#सतभक्ति_के_लाभ #सत_भक्ति_सन्देश 
@Being__kajal @RaghuRaj7741200 @ShivamdixitInd @Chand__INC @spiritual_razni @NeerajDasi1 https://t.co/g9M2EMzBnw",[]
572,Rameshsharma_91,only kabir is god,"Morena, India",4987,1885,107486,7,"#ThursdayThoughts
#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ https://t.co/moKMKR0gCy","['ThursdayThoughts', 'GodMorningThursday']"
573,Puttila13477862,"Raibareli
follow kre like & Retweet hm krenge",,59,165,26140,41,"#wednesdaythought 
#सतभक्ति_के_लाभ 
🔰काया तेरी है नहीं।
        माया कहा से होए।।
@RaghuRaj7741200 
@SanjayAzadSln https://t.co/Ql5L505Fcu","['wednesdaythought', 'सतभक्ति_के_लाभ']"
574,BachhalSukha,,,0,2,1862,11,"#सतभक्ति_के_लाभ
#संतरामपालजी_के_उद्देश्य
#संतरामपालजी
शराब के पीने से कैंसर जैसी भयानक बीमारियाँ होती हैं। इससे मनुष्य हरदम दुःखी होता है। नए नए रोग होते हैं नशे की वजह से।#सत_भक्ति_संदेश  https://t.co/lj8bG9lKQ0","['सतभक्ति_के_लाभ', 'संतरामपालजी_के_उद्देश्य', 'संतरामपालजी']"
575,dasamod1,,,0,7,4403,6,"#GodMorningThursday
All diseases are destroyed by staying in the limit of Satbhakti
 For more information,
 watch Sadhna TV at 7:30 PM .
 #सतभक्ति_के_लाभ,#ThursdayThoughts https://t.co/8A55oppKGQ",['GodMorningThursday']
576,BachhalSukha,,,0,2,1862,33,"#सतभक्ति_के_लाभ
#संतरामपालजी_के_उद्देश्य
#संतरामपालजी
शराब के पीने से कैंसर जैसी भयानक बीमारियाँ होती हैं। इससे मनुष्य हरदम दुःखी होता है। नए नए रोग होते हैं नशे की वजह से।#सत_भक्ति_संदेश  https://t.co/VVNhFfTxPd","['सतभक्ति_के_लाभ', 'संतरामपालजी_के_उद्देश्य', 'संतरामपालजी']"
577,deepakDbhaskar,Student,"shamli, Indian",2504,1419,27841,1,"#सतभक्ति_के_लाभ
सतभक्ति करने से उजड़ा परिवार भी बस जाता है और पूरा परिवार सुख का जीवन जीता है। जीवन का सफर आसानी से तय हो जाता है क्योंकि जीवन का मार्ग साफ हो जाता है।
अधिक जानकारी के लिए अवश्य देखें साधना टीवी शाम 7 30 बजे। https://t.co/zfTSor9bs0",['सतभक्ति_के_लाभ']
578,deepakDbhaskar,Student,"shamli, Indian",2504,1419,27841,2,"#सतभक्ति_के_लाभ
 Vedas tell that the diseases of patients are destroyed by the devotion of Purna Parmatma and the disciples of Sant Rampal Ji Maharaj are also getting these benefits. For more information must watch Sadhna channel 7:30 pm https://t.co/za6GanPosR",['सतभक्ति_के_लाभ']
579,Brajkishor88092,FARMER,,1571,281,5944,4,"#GodMorningWednesday True Worship holds cure for cancer
The most effective and the best treatment of cancer is available with True Guru @SaintRampalJiM by True Worship.

#WednesdayMotivation
#सतभक्ति_के_लाभ 💐💐 
🌸🍁🍃🌱🌿💮☘️🌼🍀 https://t.co/lSll3fj92P",['GodMorningWednesday']
580,HarshDaas,,,47,55,6810,52,#सतभक्ति_के_लाभ #tuesdaymotivations https://t.co/4FYEQq38sm,"['सतभक्ति_के_लाभ', 'tuesdaymotivations']"
581,rishabh_yadav1,"Social Media Worker✍️
 @SatlokAshram






🙏🏼🙏🏼🙏🏼🙏🏼
ये तन विष की बेलड़ी....गुरु अमृत की खान।
शीश दिए जो गुरु मिले तो भी सस्ता जान🇮🇳

@SaintRampalJiM",Mainpuri  (Uttar Pradesh),700,614,5998,35,"गुरु से ही सदा हित जानो ।
क्यों भूले तुम चतुर सयानो।।
#सतभक्ति_के_लाभ 
#सत_भक्ति_सन्देश 
#WednesdayMotivatoin https://t.co/UmVIPZQPfo","['सतभक्ति_के_लाभ', 'सत_भक्ति_सन्देश', 'WednesdayMotivatoin']"
