,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
0,Bharat29833962,"simple living, high thinking.
bhartiya।RSS Supporter.Nationalist.",,132,128,6864,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
1,nationalist9727,,,136,12,2478,919,"Trending 1st . Everyone is Boycotting Aamir Khan 

#ShameonYouCeatTyres https://t.co/ekQXuzLs1Z",['ShameonYouCeatTyres']
2,VinayKu26612542,"🕉️Patriot/Hard-liner'Hindu'🙏Thanks for following.Impartial.Reasonableness,Brooding,Science,Literature,Irony,Spirituals,Jokes.
No tag.🚩 Jai Dada Parashuramji.","🌷Gkp.Prayag,Modi's""NewIndia""⛺",14337,14956,25320,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
3,KamleshSuntha,,,162,31,4501,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
4,ketan_pat_,"Hospitality , VP Development, Past BOD AAHOA , Past Exe BOD LPS (USA) , Past President of GSB , Past BOD KHLA , Team @incvolunteers_","Kentucky,USA ",3551,3663,77492,38,"First they will boycott Superman 😂 
Then they will boycott a car's tyre. 

Andhbhakts ban kese jaate hai log? 🤔🤔🤔

#ShameonYouCeatTyres 🤣🤣🤣 https://t.co/cM8WH7w0ah",[]
5,Rambabu03447033,,,359,119,228,1177,"हाँ तो सब लोग लिखो
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
6,Bharat29833962,"simple living, high thinking.
bhartiya।RSS Supporter.Nationalist.",,132,128,6864,16,"#ShameonYouCeatTyres
इससे कहते है करारा जवाब। 

#राजगुरु
#ShameonYouCeatTyres https://t.co/jHFzZKM4Sx","['ShameonYouCeatTyres', 'राजगुरु', 'ShameonYouCeatTyres']"
7,tanujsingh203,"आर एस एस 
केराकत जौनपुर उत्तर प्रदेश","Jaunpur, India",172,73,1129,17,"हिंदु धर्म का मजाक किसी भी सूरत में नही स्वीकार है  !
I SAPPORT THIS TREND 
RT MAXIMUM

#ShameonYouCeatTyres https://t.co/peaseWg7zS",['ShameonYouCeatTyres']
8,NeerajR93804930,,,142,3,77,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
9,lakshiv,,,253,63,3327,1,"लिखते रहो मित्रों ताकी कल ही जब ceat कम्पनी का मैनेजर ट्वीटर एकाउंट खोले तो उसके पैंट खुल जाए..!!

 #ShameonYouCeatTyres",['ShameonYouCeatTyres']
10,SubhashBhargav7,,"Dehradun, India",69,20,167,299,"Why only Hindu festival??

Why doesn't Aamir Khan speak on the Namaz on the way?🤬
मैं अमीर खान की हर विज्ञापन का बहिष्कार करता हूं
#ShameonYouCeatTyres
@amir_khan

#ShameonYouCeatTyres https://t.co/Y4z5kF6QnZ https://t.co/iJKxEFUkx2",[]
11,Paras0811,Nation First,,3483,477,5264,21,"ये ऐड मुझे बहुत अच्छा लगा और आपको ❓
 #ShameonYouCeatTyres https://t.co/ZxWufQiUyE",['ShameonYouCeatTyres']
12,BhaiPolai,"I AM VIKASH POLAI . I BELONG FORM ODISHA BUT STAY IN GUJRAT SINCE CHILDHOOD , I HAVE COMPLIDET MY EDUCATION BBA ( BACHALOR BUSSION ADDMISTRASTION) . I PLAY cric",,262,53,4142,255,"हिंदुओं के त्याहारों को निशाना बनाने वालों को मिलकर सबक सिखाते हैं। 
जागो हिन्दू जागो 
#ShameonYouCeatTyres https://t.co/Z5xE4j9GDL",['ShameonYouCeatTyres']
13,hnkb68,Fin-IT Pro,,188,54,30613,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
14,ramks100,"भारत माता की जय,, राष्ट्रभक्त ,,

RT/Like is not endorsement",भारत ,4934,3484,148951,4,"हर बार हिन्दू ही क्यों? आमिर खान को एक ही सलाह की कभी मुस्लिमो को भी ऐसे ही टीवी विज्ञापन से कुछ ज्ञान देकर देखिए तब में आपको खुलकर इस विज्ञापन का समर्थन करेंगे।
#ShameonYouCeatTyres
#ShameonYouCeatTyres https://t.co/TWUBFybyyB",[]
15,Praveen29845319,"Praveen Kumar pk  वामपंथी/आतंकवाद/ मार्क्सवादी के
विनाश के लिए एक सशक्त आवाज",,1965,220,1394,1258,"Amir Khan and Ceat tyre should make a addvertisement on this also. Road is for vehicles ,Not for Namaz😒 A worldwide problem 😟 
#ShameonYouCeatTyres https://t.co/n70kfMvK4e",[]
16,Rambabu03447033,,,359,119,228,1502,"I Support This Trend . 🚩

RT And Repeat With Me 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
17,Rawtrakesh12,# राष्ट्रवाद-सर्वोपरि जय श्री राम।,,336,45,260,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
18,RickRoy19709058,,,614,77,9575,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
19,RadheSh24340107,"यदि आप विश्वकर्मा समाज से हैं तो फालो जरूर करें। धर्म से कट्टर हूं।
राष्ट्रीय हिंदु सेना।। जो फालोबैक नहीं दैंगे उनको व्लाक किया जायेगा।",,1327,1056,740,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
20,ManojMouji,"Right Wing, RTs not endorsement. True Nationalist",,651,228,33288,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
21,rahul003_rahul,"Mechanical engineer & environment friendly as a supplier of electric Vehicles।  राष्ट्रवादी। चम्मच, पिद्दी पत्रकार का घोर विरोधी।  Follow करो कार्रवाई जरुर होगी","Indore, India",455,148,1799,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
22,neerajshelak,|| #son_of_bharat_mata ||,"Ghaziabad, India",1354,1343,34625,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
23,dhakerghanshyam,,"Bhilwara, rajasthan",65,10,15,0,"#ShameonYouCeatTyres

नमाज अदा करने वालो पर भी विचार रखे।",['ShameonYouCeatTyres']
24,Praveen29845319,"Praveen Kumar pk  वामपंथी/आतंकवाद/ मार्क्सवादी के
विनाश के लिए एक सशक्त आवाज",,1965,220,1394,0,#ShameonYouCeatTyres,['ShameonYouCeatTyres']
25,AAOLion,"Hind z HELPISTAN 4 Human,India z injuries 4 Demon,सैन्यशक्ति,युवाशक्ति-नारीशक्ति्के साथ,शब्दभेदी/WORDWARसे
राष्ट्रसुधारका छोटासा प्रयास,Daring Lions are Welcome",Universe,5447,46807,1141807,44,"जो सनातन के सम्मान को अपना सम्मान समझते हैं सिर्फ वही ट्रेंड पर आये , बाकी आमिर खान की पिपिहरी बजाएं
#ShameonYouCeatTyres https://t.co/0OmGQHGJJ6",[]
26,Vikramindrajeet,हर हर महादेव,India,299,294,13106,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
27,MohitGu16622514,,,127,134,9064,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
28,S69852814,Voracious reader. RT/Likes don't mean agreement,,171,44,31738,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
29,dileep_9919,मेरा देश  मेरा अभिमान,Lucknow India,1207,1073,4193,183,"300 फॉलोवर्स निश्चित रूप से बढ़ाएं, आपको सिर्फ इंस्ट्रक्शन ईमानदारी से फॉलो करने हैं

1 - रीट्वीट करें!
2 - रीट्वीट लिस्ट खोलकर सभी को फोलो करें
3 - अगले 1 घंटे में सभी को फॉलोबैक करें
4 - कमेंट में #ShameonYouCeatTyres लिखें",[]
30,SurajMylapur,,"Raichur, India",124,113,2713,1258,"Amir Khan and Ceat tyre should make a addvertisement on this also. Road is for vehicles ,Not for Namaz😒 A worldwide problem 😟 
#ShameonYouCeatTyres https://t.co/n70kfMvK4e",[]
31,SurajMylapur,,"Raichur, India",124,113,2713,728,"It appears that Hindu-bashing activism by Hindu-phobic people and organizations in Hindu majority India is on the rise. 

#ShameonYouCeatTyres https://t.co/tBjSZjufjf",[]
32,realashishstha,"a global traveller, seeker, hindu🕉🕉🕉 Aussie ॐ नमः शिवाय। जय भोलेनाथ। हर हर महादेव।। जो रामका नहीं वोः मे्रे कामका नहीं","Brisbane, Queensland",81,87,14214,919,"Trending 1st . Everyone is Boycotting Aamir Khan 

#ShameonYouCeatTyres https://t.co/ekQXuzLs1Z",['ShameonYouCeatTyres']
33,krishna1prasad,"| Nationalist |
Indian by birth ! 
Hindu by the grace of god !","angul, orissa, india",374,176,17483,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
34,SurajMylapur,,"Raichur, India",124,113,2713,1502,"I Support This Trend . 🚩

RT And Repeat With Me 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
35,SunilKandalkar4,"नैनं छिन्दन्ति शस्त्राणि नैनं दहति पावकः।

न चैनं क्लेदयन्त्यापो न शोषयति मारुतः।।2.23।।",India,1006,1105,47721,622,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
36,agupta743,"Fortune favors the brave,",,276,293,30520,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
37,Pankuyt,"Youtubəɽ
Bloggəɽ
Owŋəɽ At Paŋku Productııoŋ",,3,16,1476,2,"Trending hashtags of the hour
#shameonyouceattyres
Congratulations India
cera week agora
LONE WARRIOR PRATIK
NCB Proved Satyamev Jayate
2/2",['shameonyouceattyres']
38,PROh1MDc1RPv5OT,गर्व से कहो मैं अंधभक्त हूँ,,22,41,7165,1,#ShameonYouCeatTyres https://t.co/oroXvDex3N,['ShameonYouCeatTyres']
39,Shilpa09303418,Bigg boss fan Love music Live life on my own terms my last account need otp to activate but number is change so i am continuing with new one 🙂,,18,16,4525,2,"Trending hashtags of the hour
#shameonyouceattyres
Congratulations India
cera week agora
LONE WARRIOR PRATIK
NCB Proved Satyamev Jayate
2/2",['shameonyouceattyres']
40,PROh1MDc1RPv5OT,गर्व से कहो मैं अंधभक्त हूँ,,22,41,7165,2,"@KeerRohisa @PROh1MDc1RPv5OT Retweet करने वाले मित्रों को सभी लोग फालो करें ।

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
41,nik_patidar,Fine,,73,91,4591,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
42,AjaysinghMund19,Student,tamar ranchi jharkhand,72,4,150,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
43,HemantS33963462,Garv se kehta hu me Jain hu alpsankhyak hone ke bavjood mujhe Bharat me darr nahi lagta,,441,149,12266,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
44,swatimehak,महादेव 🙏😍🚩,,1018,12808,194237,24,"Tera to Khatna hoga be Ceat!

#ShameonYouCeatTyres https://t.co/h4xvpoxPXW",['ShameonYouCeatTyres']
45,DharBiha,,"New Delhi, India",110,16,3059,1055,"धीरे धीरे रे मना, धीरे सबकुछ होय।
माली सींचे सौ घड़ा, ऋतु आए फल होए।।
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
46,raghuvanshi_vns,,,1425,218,37275,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
47,Praveen29845319,"Praveen Kumar pk  वामपंथी/आतंकवाद/ मार्क्सवादी के
विनाश के लिए एक सशक्त आवाज",,1965,220,1394,38,"Why only Hindu festival??

Why doesn't Aamir Khan speak on the Namaz on the way?🤬

#ShameonYouCeatTyres https://t.co/IQG60qOHPc",['ShameonYouCeatTyres']
48,SanjayC00685919,,,128,50,6063,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
49,shubhraj9999,"हिन्दू राष्ट्रभक्त, जय हो सनातन की #६ह
#हर_कण_हिन्दू",,1073,616,3627,622,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
50,shubhraj9999,"हिन्दू राष्ट्रभक्त, जय हो सनातन की #६ह
#हर_कण_हिन्दू",,1073,616,3627,792,"Why does Aamir Khan, who gave the knowledge of not bursting crackers on the road, speak against Namaz on the road?

#ShameonYouCeatTyres https://t.co/PkOaG0hpPf",[]
51,shubhraj9999,"हिन्दू राष्ट्रभक्त, जय हो सनातन की #६ह
#हर_कण_हिन्दू",,1073,616,3627,919,"Trending 1st . Everyone is Boycotting Aamir Khan 

#ShameonYouCeatTyres https://t.co/ekQXuzLs1Z",['ShameonYouCeatTyres']
52,shubhraj9999,"हिन्दू राष्ट्रभक्त, जय हो सनातन की #६ह
#हर_कण_हिन्दू",,1073,616,3627,299,"Why only Hindu festival??

Why doesn't Aamir Khan speak on the Namaz on the way?🤬
मैं अमीर खान की हर विज्ञापन का बहिष्कार करता हूं
#ShameonYouCeatTyres
@amir_khan

#ShameonYouCeatTyres https://t.co/Y4z5kF6QnZ https://t.co/iJKxEFUkx2",[]
53,NaarayanShakti,,,48,10,1044,755,"Big thanks to @Fazilpuria paaji...
For making that ad on in his own style...
#ShameonYouCeatTyres https://t.co/7pcFcZr3D5",['ShameonYouCeatTyres']
54,agarwalladinesh,,"Assam, India",582,384,79650,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
55,Principalrashtr,"प्रधानाचार्य हूं,राष्ट्रवादियों का स्वागत है💐
फालौप्राप्त
@Amanchopra_  @yogidevnath2 @Isengarajayy @Rajput_ramesh @Alokdubey1408
@bittutufanii @aloktiwari9335",,915,1671,25652,97,"राष्ट्रीय एकता और अखंडता के लिए राजस्थान की कांग्रेस सरकार की हिंदू हित में बड़ी घोषणा
अब मदरसों को दीपावली बोनस मिलेगा 15-25 लाख प्रति मदरसा…!! 

हमारे टेक्स का बेहतरीन सदुपयोग 👏🏻

“वसुंधरा तेरी खेर नहीं” कहने वाले हिंदुओं,थोड़ी शर्म बची हो तो डूब मरो
#ShameonYouCeatTyres https://t.co/krtX51ex2H",[]
56,Prateek0103,Advocate at Allahabad High Court,Allahabad,144,86,1294,2,"Are we serious right now. How can the hurting of our sentiments be of any worth..
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
57,vikash80764471,"I am a social Nationalist.
I support Nationalist
I like @narendramodi
Nation first","हाजीपुर, भारत",214,1426,78927,269,"दो दिन पहले कोहली के बक्कल तारे गए थे आज @CEATtyres के , सनातन का अपमान करने वालों याद रखना ,हमने बहुत बर्दाश्त कर लिया , अब और न होगा
#ShameonYouCeatTyres",[]
58,RohanDa56989347,"art, travel, technology",,166,3,138,19,"So Gobarbhakts, high on cow urine, are boycotting random companies &amp; cartoon characters for dumb reasons. But how many bhakts will boycott dairy industry for its merciless treatment of cows &amp; buffaloes?
#BoycottFabIndia #boycottSuperman #ShameonYouCeatTyres #AntiIndiaSuperman https://t.co/PImPoZjd5c",[]
59,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,814,"Our country 🇮🇳
Our festival🎊🎉
Our culture 🔱

We will decide how we celebrate our festivals!!!

Jai Shri Ram 🚩🙏
@eurasiawale

#ShameonYouCeatTyres 🤬 https://t.co/sQwL8tuXzG",[]
60,AyushSi41,Photo,,310,241,1110,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
61,magadumma,,,338,131,31093,174,"आज का ट्रेंड विराट कोहली वाले ट्रेंड से बड़ा होना चाहिए तभी बात बनेंगी
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
62,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,828,"Trending On 2nd .

Retweet And Top This Trend .

Are You With Me ❓

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
63,YogicInteligenS,,,54,39,9199,1177,"हाँ तो सब लोग लिखो
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
64,pieby5,"Delhi University Alumni

























Jamia Millia University Alumni",Armenia,1372,64,1103,755,"Big thanks to @Fazilpuria paaji...
For making that ad on in his own style...
#ShameonYouCeatTyres https://t.co/7pcFcZr3D5",['ShameonYouCeatTyres']
65,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,3,"Why only Hindu festival??

Why doesn't Aamir Khan speak on the Namaz on the way?🤬
मैं अमीर खान की हर विज्ञापन का बहिष्कार करता हूं
#ShameonYouCeatTyres #AryanKhan
@amir_khan

#ShameonYouCeatTyres https://t.co/MjndteUzaf",[]
66,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,1258,"Amir Khan and Ceat tyre should make a addvertisement on this also. Road is for vehicles ,Not for Namaz😒 A worldwide problem 😟 
#ShameonYouCeatTyres https://t.co/n70kfMvK4e",[]
67,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,1502,"I Support This Trend . 🚩

RT And Repeat With Me 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
68,PremIndian5,"I am a Indian 🇮🇳 first , Hindu second and Israeli Third  - Hind - Israel Zindabad 💪🏻
Rashtra Hith Sarvo Pari",Mumbai,1060,281,8890,1113,Wake Up Hindus Start Boycotting Every Thing Which Hurts Hindu Sentiments  #ShameonYouCeatTyres 😠,['ShameonYouCeatTyres']
69,JayeshTak10,,,27,1,65,622,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
70,JayeshTak10,,,27,1,65,792,"Why does Aamir Khan, who gave the knowledge of not bursting crackers on the road, speak against Namaz on the road?

#ShameonYouCeatTyres https://t.co/PkOaG0hpPf",[]
71,SWETAKri4,Sleep,,236,174,1121,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
72,YogicInteligenS,,,54,39,9199,4,सारा ज्ञान हिंदूओ के लिए ही है #ShameonYouCeatTyres,['ShameonYouCeatTyres']
73,ssandeep_9,,,365,18,2605,49,"Why only on HINDU Festival??? 
Aamir khan must speak on this matter, Why don't you? 

#RoadAreNotOnlyForMuslims

#ShameonYouCeatTyres https://t.co/JxlLGe38d5",['RoadAreNotOnlyForMuslims']
74,vikash80764471,"I am a social Nationalist.
I support Nationalist
I like @narendramodi
Nation first","हाजीपुर, भारत",214,1426,78927,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
75,Dranuj14,"Docter
Gen Physician.
My tweets r only my views...","New Delhi, India",2053,900,53886,100,"सारी समस्या सिर्फ हिन्दू त्यौहारों से है इन्हें , पूरे साल इनके स्वराज के ओज़ोन की परत में छेद नही होता ,पूरे साल इनके गांव से co2 नही निकलती बस एक दिन के त्यौहार से इनका गांव गुनगांव बन जाता है
#ShameonYouCeatTyres https://t.co/dxaq8reX1v",[]
76,Manmoha32193768,,,706,129,13053,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
77,Kuldeep73310194,"देश और दुनिया की शान हैं जाट...!
खुद में एक इतिहास हैं जाट...!!

लड़ना और जीतना आदत हैं इनकी..!
अपनी कद काठी से अलग पहचान हैं Jat/Jatt❤","Florida, USA",430,194,21061,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
78,TRYY2FIXYOU,,,62,33,7589,18,"This is correct ad!
@CEATtyres 
#ShameonYouCeatTyres https://t.co/MHrBNuA5MB",['ShameonYouCeatTyres']
79,amit0246,"Engineer, entrepreneur, food lover,traveller","New Delhi, India",84,73,3709,2,"Trending hashtags of the hour
#shameonyouceattyres
Congratulations India
cera week agora
LONE WARRIOR PRATIK
NCB Proved Satyamev Jayate
2/2",['shameonyouceattyres']
80,vikash80764471,"I am a social Nationalist.
I support Nationalist
I like @narendramodi
Nation first","हाजीपुर, भारत",214,1426,78927,5,"आ जाओ सनातनियों , 2रुपए वालों का इन्तजार मत करो
#ShameonYouCeatTyres",['ShameonYouCeatTyres']
81,Gopalsi50029361,एक कट्टर हिन्दू धर्म की जीत से आगाज,,1279,728,37624,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
82,kr5856,Sleep,,298,179,1093,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
83,MunnaSi40679986,,,1289,721,12503,1502,"I Support This Trend . 🚩

RT And Repeat With Me 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
84,VishalC22251275,True friend,"Mumbai, India",1877,774,34378,173,"I Support - #ShameonYouCeatTyres

It has become a habit of Bollywood now to share their 2 rupees gyan on our festivals and play with our emotions.

#BoycottBollywood https://t.co/yDJqMO48Wh",['ShameonYouCeatTyres']
85,ssandeep_9,,,365,18,2605,332,"Waiting for Aamir Khan to give gyan on sound pollution !

Manyavar, FabIndia, Tanishq, Ceat Tyres, Surf and many more are eagerly waiting to sponsor please...

#ShameonYouCeatTyres 
@Sadhvi_prachi @SharwanKumarVi6 @SudhakarSinghS2 @YogiDevnath2 https://t.co/JsQpEFmUnQ",[]
86,rkgoyal126,Nation first .proud indian .desh bhakt hindu.,"Surat, India",324,68,3242,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
87,radilka0,"கூடிப் பிரியாமலே ராவெல்லாம்

கொஞ்சிக் குலாவியங்கே
ஆடி விளையாடியே உன் மேனியை ஆயிரம் கோடி முறை

நாடித் தழுவி மனக்குறை தீர்ந்து நான் நல்ல களியெய்தியே

பாடிப் பரவசம",,38,9,1786,203,"I support this trend 
#ShameonYouCeatTyres https://t.co/epcR6I3lVD",['ShameonYouCeatTyres']
88,vikash80764471,"I am a social Nationalist.
I support Nationalist
I like @narendramodi
Nation first","हाजीपुर, भारत",214,1426,78927,920,"जितने भी राष्ट्रवादी अभी ट्विटर पर एक्टिव है , रिट्वीट और कमेंट के साथ समर्थन दे 

ट्रेंड टॉप पर होना चाहिए 🚩

#ShameonYouCeatTyres",[]
89,s91374597,Photo,,277,218,1137,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
90,KhiladiSadhu,Only mantra to happiness NAMO NAMO..,,237,79,3489,25,"हिंदू त्योहारों पर भौंक रहे हैं सब, हिम्मत है तो दूसरे धर्म की बात करो, सारा खेल समझ आजायेगा हम जितने शाँत है हमें उतना ही मजबूर किया जाता है बोलने को धैर्य की सीमा और धर्म की प्रकाष्ठा दोनों तय होजानि चाहिए।। 

=========================
 #ShameonYouCeatTyres",[]
91,Bhupesh__pandit,Hindu 🚩🚩 स्वयंसेवक | Social Media Expert | IT CELL | नमस्ते सदा वत्सले मातृभूमे | संघी | भक्त | हिंदुत्ववादी |,India,106,302,7584,2487,"आमिर खान जिस ब्रांड का विज्ञापन करता है , मैं उस ब्रांड के सभी प्रोडक्ट का बहिष्कार करता हूँ 

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
92,ssandeep_9,,,365,18,2605,622,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
93,vikash80764471,"I am a social Nationalist.
I support Nationalist
I like @narendramodi
Nation first","हाजीपुर, भारत",214,1426,78927,36,"चलो आज हम भी एक्टिव 🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
94,ssandeep_9,,,365,18,2605,792,"Why does Aamir Khan, who gave the knowledge of not bursting crackers on the road, speak against Namaz on the road?

#ShameonYouCeatTyres https://t.co/PkOaG0hpPf",[]
95,MunnaSi40679986,,,1289,721,12503,409,"पैसे हमसे कमाओगे और हमारे ही त्योहारों पर कटाक्ष करोगे.....ये न चलबे....

#ShameonYouCeatTyres",['ShameonYouCeatTyres']
96,radilka0,"கூடிப் பிரியாமலே ராவெல்லாம்

கொஞ்சிக் குலாவியங்கே
ஆடி விளையாடியே உன் மேனியை ஆயிரம் கோடி முறை

நாடித் தழுவி மனக்குறை தீர்ந்து நான் நல்ல களியெய்தியே

பாடிப் பரவசம",,38,9,1786,622,"Hindu Tej Jago!

Actor Aamir Khan appeals people not to burst firecrackers on roads in an advertisement promoting 'Ceat Tyres'.

Dear Aamir, people are eagerly awaiting a similar appeal not to offer Namaz on roads as well !

#ShameonYouCeatTyres https://t.co/vRuVBtzDvJ",[]
97,AyushKr63,work at st. Paul's acadmy,"Haridwar, India",321,218,1226,4342,"इससे कहते है करारा जवाब। 
#ShameonYouCeatTyres https://t.co/riCQD4XMLO",['ShameonYouCeatTyres']
98,rakesh59089240,,,1878,1611,35493,4,@Addict_1008 @Pankaj121love #ShameonYouCeatTyres,['ShameonYouCeatTyres']
