,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
632,Raju97911786,"अंधभक्त नहीं देशभक्त।   
किसी को कोई शक।","Moradabad, India",206,125,5154,0,"आज के समय में भाजपा के विचार क्योँ नहीँ हैं यह अब,, भाजपा अब कोई राजनीतिक दल नहीं #कॉरपोरेट की दलाल है
#किसान_हत्यारी_भाजपा
#लखीमपुर_किसान_नरसंहार 
#किसान_एकता_जिंदाबाद 
#किसान_बचेगा_तो_देश_बचेगा https://t.co/htINSFXmbz","['कॉरपोरेट', 'किसान_हत्यारी_भाजपा', 'लखीमपुर_किसान_नरसंहार', 'किसान_एकता_जिंदाबाद', 'किसान_बचेगा_तो_देश_बचेगा']"
633,BainsSingh4,"चरित्र लम्बी लम्बी बातों से नही तय होता है। 
चरित्र संस्कार से मिलता है व आचरण से दिखता है...!","Chandigarh, India",943,297,7024,0,"में देश नही बिकने दूंगा
Adani Group ने संभाला तिरुवनंतपुरम इंटरनेशनल एयरपोर्ट का संचालन
#मोदी_राजधर्म_निभाओ
#मोदी_है_तो_बर्बादी_है 
#मोदी_बर्बादी_का_दूसरा_नाम_है 
#भाजपा_हटाओ_देश_बचाओ 
#किसान_हत्यारी_भाजपा","['मोदी_राजधर्म_निभाओ', 'मोदी_है_तो_बर्बादी_है', 'मोदी_बर्बादी_का_दूसरा_नाम_है', 'भाजपा_हटाओ_देश_बचाओ', 'किसान_हत्यारी_भाजपा']"
634,ThakorV40164261,Thakor Vijay Kumar prahladji,,45,75,14634,11,"1990માં ભાજપની મિશ્ર સરકાર બની ત્યારથી ભાજપ 30 વર્ષથી સત્તા પર છે. 1960થી 1990 સુધી કોંગ્રેસની 25 વર્ષ સરકાર રહી.
કોંગ્રેસ કરતાં ભાજપનું શાસન રહ્યું છે. તો ગુજરાતની પ્રજાના પ્રશ્નો દૂર કેમ ન થયા ? #किसान_हत्यारी_भाजपा #Gandhinagar #ભાજપ #bjp_हटाओ_देश_बचायो https://t.co/45Ey8qsFlf",[]
635,Atul0100,"🇮🇳जय हिन्द, जय संविधान, अंधभक्त दूर रहे!🇮🇳
👉किसी भी पार्टी से कोई 
     संबंध नहीं ,जो सही है 
     उसी का साथ दिया जाएगा",,1062,1077,3002,13,"आज कोयला खत्म हुआ है कल को,
""दाल"" ""चावल"" ""गेहूं"" भी खत्म हो सकता है !
अगर उद्धोगपतियों के हाथ मे चला गया तो।
#किसान_हत्यारी_भाजपा https://t.co/bIrvefTvoM",[]
636,LOC_bbk,If you are not the part of solution then you are the problem.,India,2761,2714,250738,0,"मोदी जी सर्जिकल स्ट्राइक न सही लाल लाल आंख ही दिखा दो। क्या 56 इंचिया छाती किसानों के लिए है ?
@RakeshTikaitBKU 

#किसान_हत्यारी_भाजपा 
#FarmersProtest https://t.co/IjZEQbCldZ","['किसान_हत्यारी_भाजपा', 'FarmersProtest']"
637,Rajkuma75004688,"काग्रेसी थे,काग्रेसी हैं और काग्रेसी हीं रहेंगे 🤚","Uttar Pradesh, India",13658,14884,155626,12,"आपने याद दिलाया, तो सबको याद आया।
#किसान_एकता_जिंदाबाद 
#किसान_हत्यारी_भाजपा #BanEVM https://t.co/QLwqwJL4oK","['किसान_एकता_जिंदाबाद', 'किसान_हत्यारी_भाजपा', 'BanEVM']"
638,sunilwali5,"Attitude towards positivity in life 🌈🌈
                          जय काँग्रेस..💛🧡❤️",मराठवाडा..💜,314,314,544,30,"Amit Shah  अनपढ़ लोगों पर क्या बोले Public ने याद दिलाई Modi के Ministers, MPs की Qualification?
Courtesy: Hindustan Live News..

#अनपढ_फेकू_भारत_की_पनौती 
#किसान_हत्यारी_भाजपा 
#FarmersProtest https://t.co/HuJh3bDq0X",[]
639,KUNWARS53191744,,,53,51,1978,3,"समाजवादी विजय यात्रा पहुंची कालपी जालौन...
युवाओं की सबसे भरोसेमंद साथी है साईकिल। इसे न पेट्रोल की जरूरत है न डीजल की = राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी!
#किसान_हत्यारी_भाजपा #लखीमपुर_किसान_नरसंहार https://t.co/S6b2cIBcD3",[]
640,hisamuddink51,"‏‏‏اک بحر طلاطم ہے کہ تیری یاد کے گرداب ۔۔۔
اک درد کا صحرا ہے جو اوجھل نہیں ہوتا ۔۔۔۔

نا چیز۔ اپنی مرحومہ شریک حیات کی نظر۔
اللہ تعالی مغفرت فرمائیں۔ أمین","Lucknow, India",8215,8553,191749,1,@Hisamud47588796 #किसान_के_साथ_प्रियंका #किसान_हत्यारी_भाजपा #किसान_बचेगा_तो_देश_बचेगा,"['किसान_के_साथ_प्रियंका', 'किसान_हत्यारी_भाजपा', 'किसान_बचेगा_तो_देश_बचेगा']"
641,JaliKamalakar,"Organizing Secretary TPCC, Coordinator for SHAKTI
Karimnager United Dist, 
Data Analytics Dept, 
Telangana.","Huzurabad , India",1014,811,23777,2,#किसान_हत्यारी_भाजपा को चेतावनी दे रहे हैं स्वर्गीय श्री अटल बिहारी वाजपेई https://t.co/BFon3DQXdy,['किसान_हत्यारी_भाजपा']
642,hisamuddink51,"‏‏‏اک بحر طلاطم ہے کہ تیری یاد کے گرداب ۔۔۔
اک درد کا صحرا ہے جو اوجھل نہیں ہوتا ۔۔۔۔

نا چیز۔ اپنی مرحومہ شریک حیات کی نظر۔
اللہ تعالی مغفرت فرمائیں۔ أمین","Lucknow, India",8215,8553,191749,26,"लखीमपुर खीरी नरसंहार के शहीद किसानों की अंतिम अरदास में प्रियंका गांधी। 

आज किसान को हम सबकी जरूरत है।
हमें उनके साथ, उनके परिवारों के साथ खड़े होना होगा।

#किसान_के_साथ_प्रियंका #किसान_हत्यारी_भाजपा #किसान_बचेगा_तो_देश_बचेगा https://t.co/felzLNlIq8",[]
643,fighterGOKU143,"काश कोई ऐसी भी हवा चले 
कौन किसका हमको भी पता चले...🙄🙄🙄




UPSC ASPIRANT 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",,452,736,28756,1,"@Sudarsh63169707 @ShivSha80732190 @Akpattnaik25 @DrKSBhardwaj2 @sschauh75696498 @Chandra51364237 @SChalmal @EntireBad @Sunilsh32640883 @Gajendr16916843 #किसान_हत्यारी_भाजपा
#किसान_एकता_जिंदाबाद","['किसान_हत्यारी_भाजपा', 'किसान_एकता_जिंदाबाद']"
644,RahulSingh20012,"💯 FollowBack|
💎student","Lucknow, India",2032,2196,11793,1,रथयात्रा की सबसे शानदार तस्वीर। #बाईस_में_बाइसिकल #अखिलेश_आ_रहे_हैं #saharanpur #किसान_हत्यारी_भाजपा #नहीं_चाहिए_भाजपा https://t.co/pDhZoGOfGZ,"['बाईस_में_बाइसिकल', 'अखिलेश_आ_रहे_हैं', 'saharanpur', 'किसान_हत्यारी_भाजपा', 'नहीं_चाहिए_भाजपा']"
645,Harjap_Singh_K,Farmer First🌱 🌾 🚜 . RT/like may not be endorsement.,,736,226,7000,10,"हैं भारत विकास के बाधक लोग जो,
सिर्फ जुमलों में अमन चैन दायक हो गए।
देश बेचने में हैं लगे हुए मिल गई कुर्सी तो,
होकर क्रूर , शांत किसानों की रोटी छीनने लग गए।।
#FarmersProtest
#किसान_हत्यारी_भाजपा",[]
